,GSM997604,GSM997618,GSM997606,GSM997626,GSM997628,GSM997624,GSM997625,GSM997623,GSM997611,GSM997602,GSM997614,GSM997603,GSM997617,GSM997612,GSM997607,GSM997615,GSM997613,GSM997608,GSM997600,GSM997621,GSM997620,GSM997627,GSM997609,GSM997629,GSM997605,GSM997622,GSM997610,GSM997601,GSM997616,GSM997619
9415,6.515824622,6.383013774,6.585564977000001,5.7718226470000005,6.272275047000001,6.144502846,7.073747835,6.451940924,5.786652245,7.005654314,6.948975312000001,6.4130746389999995,5.740681875,5.916954917999999,5.913890834,6.06356885,6.52177094,6.526555214,6.860398968999999,6.9345733979999995,6.183320346,5.7597643210000005,6.189112515,6.706452243999999,5.926921861,6.497323322000001,6.3303525,6.201570431,5.887906367,5.529799372
55312,10.18155098,10.63569066,8.263149966,8.350923365,9.838163117999999,9.875615932999999,9.884031092,10.00036492,8.746065502999999,10.0520054,9.430514185,10.45997479,9.658616928999999,8.759235565,9.763766439,10.20160609,9.257950397,8.122515578,10.11215008,8.418849697,9.5448922,10.28790945,9.15390603,10.07412684,4.293949066000001,10.66095747,8.871990465,5.0745605860000005,7.5912591979999995,9.382172569
29968,9.32677566,5.757893361,8.190260351000001,6.1306808770000005,5.672961577000001,9.13902927,4.842119531,9.14370779,5.866861815,9.884244253,7.442992533,7.620773162000001,6.968686531,5.851777707,9.834461343,5.098287022,9.925554301,5.156590403,8.080163994,5.314700833,7.861736507000001,8.615364295,6.636270957000001,6.759652609,4.160572502,5.475075388,8.112674383,4.517028028,6.140748887999999,6.657252232
10993,5.2586596530000005,5.382666637000001,6.096195347,5.448217631,5.331473048,5.158922703,5.712157411000001,5.46662048,6.271746472999999,6.343185057,5.640994772999999,4.806252969,4.688080166000001,5.920368232,4.351783228,5.879905172000001,5.643108724,5.798803905,5.521837874,7.10250715,4.807865958,5.421865024,7.829208112000001,5.669165764,5.713885148999999,5.091921425,5.490088772000001,6.9797279979999995,5.211345935,5.402084912
948,4.098928943,4.1950978480000005,4.3426074219999995,4.988497089,5.509768723,3.2484295939999996,5.875973188,3.035248999,5.053779828,6.054517353,5.325844644,6.601573235,4.2480666760000005,3.387705809,5.2485336060000005,3.6264008530000003,5.783391923,4.403470909,4.3197008189999995,4.144225148,3.693502398,5.2632822589999995,4.389712462,5.551742149,4.032580721,4.953916568,4.3382785880000005,3.60587979,5.120668415,3.579452172
4907,9.354076577999999,7.232811981,8.25242543,7.82343704,8.25808979,10.14610205,9.051865787999999,10.27514287,7.54423155,9.02931344,9.183555271,5.9428418810000005,6.260663878,7.269398814,8.752178537,6.020082305,8.673465678,8.675974076000001,7.617351267999999,6.650650958,5.261778079,6.27395822,8.661643252000001,8.962582618999999,5.160942265,8.174549726,9.185029476,5.989240904,6.435900257,6.020522574
517,8.723968934,7.614396587000001,9.388183223,6.961370656000001,8.022259205,7.9760175,8.703173611,7.92347199,8.395667512000001,8.355473491,9.286664179,9.375204305,8.292469033,9.062749287,9.295316103,8.92736254,9.529290194,9.443748657999999,9.368291132000001,7.532075776,10.13910585,9.114784757999999,9.162777024,8.635748357,4.973326623,8.617638009,8.768505028,7.430315072999999,6.7505436539999994,8.919562382999999
27165,3.848470582,3.742688781,4.099448018,3.615654948,3.671620687,3.987187623,3.2570328060000002,3.424943942,4.368766416000001,3.708028318,3.5596447660000003,3.4353367689999996,3.88791531,3.699072473,3.822378879,4.734688726,3.449747509,3.272588025,3.45790826,3.800912639,4.77799387,3.3813089389999997,4.090983877,3.925394378,4.946291008999999,3.481108145,3.896766453,3.48335828,3.927607325,3.818399288
5959,5.908743195,7.171614655,6.259168787,6.38896232,5.98848415,7.610542566,6.038051397,7.419439434,6.326979306,6.745566724,5.832862736,6.786209635,6.174475323999999,6.663892985,5.679392708,7.51758262,6.089085752000001,6.07293832,5.988277107,9.939553549,6.209293945,6.803105936000001,6.106996071,6.469709139,7.868107707999999,7.06072522,6.06557232,8.990179981,7.184939029,6.860055451
2583,4.980310718,5.01869089,5.662584094,4.942674827,5.181313061,5.372450227000001,6.15044145,5.446333265,5.196761992,5.280321366,5.159607628,4.676951923,4.7131364719999995,6.746739367999999,4.574055458999999,5.356377718,5.100284586,5.222963524,5.170550063,5.412517212999999,4.876534398,5.504037134,5.395214045,4.990148015,6.5727649370000005,5.312172174,5.516137147999999,6.608184637000001,5.37787421,5.240309379
6610,5.7157751789999995,5.289827026,6.125486477999999,4.65454413,5.778756431000001,5.953131787,5.327585336,5.620112767999999,5.477264306,5.983884588,5.66517892,6.130561963,5.52816526,4.93795498,6.088498307,5.347356943,5.581749659,5.724246343,6.325319163,5.697578429,6.063585572,5.123943966000001,5.941992233,5.484536391000001,5.405806602999999,5.872027853,5.9833759529999995,5.706505419,4.946278389,5.494608554
2799,11.42378881,11.31393569,11.58201037,9.773881622000001,11.15096007,11.73745582,11.69906412,11.75383252,11.06238795,11.28067718,11.70125028,11.5075324,10.52135224,10.89986372,11.59351848,10.48858682,11.55543915,11.41688962,11.472081800000002,11.18082143,11.78859534,11.68069214,11.54473743,11.40527154,6.992950754,12.12856806,11.53826639,7.969279052999999,9.266894162,10.81642829
53630,3.3129251889999995,3.801882875,3.570934421,4.02299065,3.6175369660000003,3.5822582410000003,3.572664643,3.278195813,3.7030430439999997,3.246907479,3.5408667119999997,3.299897773,3.962222319,3.37087532,3.727480325,3.627056412,3.56990371,3.544073356,3.8435978810000004,3.900734448,3.5355703189999996,3.18750769,3.45133743,3.275577723,3.537063875,3.213533858,3.360869739,3.892223647,4.528217667,4.104310261
6553,4.975975991,5.168561863,4.691771325,4.512410315,4.860322684,4.595266131,5.097015177,4.626655047,4.584219573,5.182039291000001,4.902321374,4.9154048139999995,5.00450576,4.895521573,4.3426158919999995,5.687315527000001,4.599507001,4.907451766,5.165728817,5.996805638,5.294631768,5.112137602,4.432118321,5.657987324,5.881442402,5.042512536,4.953346239,5.244876188,4.927326801,5.085741215
2752,12.51333446,12.61172949,12.7674711,10.50068199,12.52329171,12.80098661,12.90528464,12.83502793,11.76929649,12.89963795,12.46417338,12.22118229,11.68524741,12.54011256,12.64227884,12.50150916,12.06801875,12.17702545,12.64461147,12.994327400000001,12.33691058,12.26104854,12.83055076,12.25199604,12.12020738,12.64010607,12.54585404,10.22601115,10.49728006,11.62791842
5279,9.753473843,8.244510066,8.987498582,7.744049976,9.164604319,9.745827571,9.852969737,9.607434737,8.507583212,9.542774684,9.893183557999999,10.19021902,8.866711067,9.066647863,9.960751041,9.218381637,9.51023069,9.324620335,8.520969154,7.4906472939999995,9.021439059,9.667628237999999,9.473182734,9.84879323,6.17162591,8.893993262,8.424635522,5.081946581,7.84868792,8.888521061
80704,3.680275575,3.4081064910000003,3.984562944,3.5352095039999996,3.57147388,3.6973839930000003,4.007385115,3.1900405889999996,4.027262477,4.217201211,3.296848222,3.4353367689999996,3.309561383,4.023443855,3.692413198,4.308776249,3.283733942,3.809923455,3.557978716,3.8125588269999997,3.5265169419999998,3.168291038,3.445783325,3.3738035089999996,3.668553795,3.69143804,3.60060087,4.778883099,3.5895946000000003,3.602025054
1593,6.96022834,7.319044482000001,7.041720881,6.786636511,7.654100862000001,7.334747739,7.33906187,7.318704417,7.54989696,7.071899406,6.985279125,6.898816678999999,6.500555328,7.339267595,7.6964013829999995,7.311585088999999,7.156529685,7.118876833,7.3925133139999994,8.49507731,7.457619582,6.691766682000001,7.3732779960000006,6.76325286,7.92479399,7.878806295,7.065440708,7.334413502,6.599277914,7.262564952999999
1329,10.92659332,11.10321653,11.09322763,8.594435268,10.31518335,10.94620944,10.86592672,11.01864154,10.13336632,11.83883493,11.06082512,10.93565841,10.2085869,10.90213969,11.56125139,10.90463377,12.19757783,11.04833911,11.50576121,10.44495205,11.6350454,11.3509256,11.00995845,10.63362143,8.133640774,11.11951482,11.00572174,9.467197149,8.40839987,10.50698768
160428,7.6092407710000005,3.863543206,5.678937778,5.832319634,5.731426844,7.971911347000001,8.568718891,8.087420178,6.1057158110000005,6.514600867,7.262500823,4.0556408930000005,3.825534605,4.6943059819999995,6.330486548,3.178596462,5.0609637,5.945632495,4.488371404,7.158874109,3.22188601,4.842478833,6.037391921,9.761237224,3.5616867869999997,4.366930782,6.090544691,3.3074177860000002,6.081203171,3.3520021260000004
8803,9.448007044,9.008937843,6.8817980389999995,7.332188104,8.948814102,8.970048302999999,9.229527277999999,9.25362542,6.93367263,9.740826651,8.516500884,9.842268205,8.661501852,7.22506124,8.04020251,7.984385391,8.612647589,7.239946700000001,6.811414122,5.5325637279999995,8.669074949,9.539846187,7.5658545120000005,9.548509356,4.161136739,8.56252859,5.572901183,4.783297936,6.858352094,8.443896347
83852,6.756702177,7.499153197,6.613736617000001,6.411498904,7.875424424,7.259219526,7.481377723,7.119510691,7.5710750120000005,6.934981996,6.506605081,7.388046434,8.107995837999999,7.6561860379999995,6.810727502000001,7.316997012000001,6.654350324,6.62696416,6.008546845,6.868602934,7.85966741,7.659352022999999,6.878958917,7.554948518,5.814261602,7.645838735,6.290654056,6.478855591,6.072754387000001,6.892542946
55501,7.4229950360000005,6.69562396,7.913248052999999,6.71105172,6.349242987999999,7.607157551,8.612107893,7.479710141,7.282434457999999,7.377992207999999,8.363727122,7.555975978999999,6.094184745,6.5331700139999995,8.348768302,5.125940621,8.242800062999999,8.607215352999999,7.976942007000001,6.2279830810000005,7.366801785,6.780631651,8.497813563,7.799627551,5.819120217,7.149458984,7.887551585,5.296800714,6.395603395,6.805926263
1607,2.95980814,4.132813114,2.892251645,2.9765454080000002,3.3441785719999997,2.895588455,2.938922706,2.8263324589999996,2.699289254,3.070845605,3.034958267,3.137463747,2.8693717660000004,2.934745322,3.130983858,3.261329136,2.875286809,2.916204117,3.563146503,3.449994868,3.380924157,2.857838745,2.792072105,2.9147206210000003,2.9118043630000003,2.8987735569999997,3.070845605,3.52656801,3.2274435439999998,3.0354254519999997
4711,10.784270300000001,9.779001433,9.003465809,8.824602898,9.95248852,10.70895506,10.67972051,10.77372641,8.635798951,11.61139619,10.18536728,11.23715403,8.908531727,9.422354375,10.87230208,9.507452244,10.22792212,8.987797274,9.450072822000001,9.64276657,10.39235079,11.06133041,9.998928877,10.84578201,6.419178818,9.691362171,8.759695843,6.234432261,8.289091106,9.462046297
11227,6.382479202000001,5.853000754,7.555015947,7.13601856,6.660686424,6.586055507999999,7.962541578,7.387271382000001,6.858882417,6.54995826,8.199299663,6.070412734,6.667909335,6.930416837999999,6.307668859,6.3542795860000005,6.751274152000001,7.422944042,6.805417782999999,7.461152936,6.288438727000001,6.232926705,6.8746598070000005,9.120212183,8.101961299,6.200488847999999,7.6055438010000005,7.802243928999999,7.69258927,6.559686569
9394,8.302596544,7.327263497000001,6.813042875,6.558036092,7.847757412999999,8.431529057999999,8.010440471,8.591130227,7.803884500000001,8.465020602000001,7.6867883489999995,8.780274072000001,7.473802083,7.87076644,9.246088489,8.017087946,8.504450316,7.610997144,8.055702049,8.822581908,8.67717682,8.929721025,8.013697201,7.935512693,6.802695353,7.16734595,6.920286271,7.193992952,6.820902662999999,8.407394246
2572,5.179061667,5.8477327379999995,4.99550738,5.035480633,5.4179588260000004,5.341292933,5.086836838,4.6233226489999995,4.93280674,5.093253719,4.702633726,4.841360291,4.952955818,6.1219793,5.108122381,4.915060416,4.8727370610000005,4.9060082419999995,4.97042418,4.808897962,5.219732454,4.9489459,5.0004630180000005,4.8712580910000005,6.494411661,5.068854559,4.742060411000001,6.600539834,5.472721279,4.631033825
29988,5.936044345,6.113909597999999,5.9209149420000005,6.211431916,5.3463379380000005,5.585479266,6.371976181,6.212657352000001,6.058499481,5.636592955,6.0169948070000006,6.182931247000001,5.862211428999999,6.332860445,5.517634062999999,6.0547406729999995,6.185710022,6.223172425,6.334970482999999,5.934490952999999,5.847666394,5.596970097000001,6.448495249,5.835498111000001,5.511570664,6.624180396,6.148645237,5.022002949,6.407290464,5.6212750929999995
229,4.859407324,5.444476213,5.1712968319999995,5.451612168,5.044303157,5.2821579960000005,4.6175638910000005,5.006846641,4.812042041000001,4.882266512,5.163871254,5.359364877,5.0651132919999995,4.709113052,5.444753512,4.657947953,5.527802172,4.850926595,4.9480501310000005,5.74399773,5.901356224,5.416002728,4.969556923,5.206098711,6.15894526,5.702957036,5.4135235360000005,7.061137914,5.48145223,5.572076468
2356,7.035436072,6.913567207000001,7.00252417,6.809531142999999,6.901745109,7.064170954,6.9907343,6.983672889,7.3077043370000005,7.351742043,7.024122669,7.122439337,6.577563377000001,7.820193367999999,6.5783942689999995,7.142207515,7.336697063,7.269604655,7.518286825,7.819791489,7.122439337,6.9232531029999995,7.351974456000001,7.32274097,7.889927108999999,7.877543765,7.289924852,7.354108388999999,6.860490939,6.6605578539999994
570,4.859421262,4.929413564,5.563738691,5.393052963,4.837978801,4.834782416,4.9052260080000005,4.613344211,5.069131465,4.680517687,4.8292476330000005,4.950839095,5.0349199989999995,4.621336925,5.4014531539999995,5.4447129720000005,4.829500895,4.950274735,4.757114397,5.1494528189999995,5.228478443999999,4.635170184,5.0799017310000005,4.53966802,5.961409092999999,5.28632422,5.210457927,5.798230475,4.768147836,4.725313794
9550,10.60235072,9.942828269,10.94319833,9.279984446,10.43011994,10.98035353,10.35456697,10.99442387,10.11287498,11.36023016,10.9156114,10.82709345,10.49348912,10.87803269,11.635203500000001,10.31101817,11.17981314,10.980212199999999,11.46000774,10.34728905,11.34470211,11.29275408,10.70492943,10.72686119,6.106028161,11.21623727,10.68148164,8.963960245,9.028542215,10.10499964
8818,6.8304401079999995,6.359811614,6.945405107000001,7.082324252,6.386518681,6.550832698,6.91617604,6.761584555,6.479671581,6.24779817,7.203407358,6.182931247000001,6.802665486,6.530480412999999,6.196635327999999,5.971517339,6.377647144,6.462819532,6.57870826,6.687586501,6.604663437,6.829144055,7.073519255,6.915407882999999,6.91068085,6.359522312,7.158055468,6.163523207000001,7.382686774,6.455955867
5168,10.52110152,11.32210407,9.540499724,8.450182155,11.01539344,8.416692415,10.74249252,8.615582703,9.508624327,10.13529494,8.634102347999999,8.448706143999999,8.97520257,8.858781046,10.15137458,7.548034027999999,8.079057936,9.804323568,8.559479017000001,10.42951767,11.03848715,12.37416374,9.360841388999999,9.847226424,4.144381613999999,7.9223205629999995,7.674170997999999,6.421060678,8.329244816000001,8.412528409
9380,9.102046245,8.900893593,8.529264882,7.71354883,8.675808151,9.376595558,9.495383171,9.356958703,8.251500041,9.535848855,9.298723791,10.71422329,8.618085134,8.723427479,9.440416198,8.740843847999999,9.392707261,9.103822582000001,9.125621795,8.021821044,9.816124672,9.438903025,9.186509409,9.258829774,6.372188926000001,9.669408062999999,9.252296837000001,7.248998633999999,7.09227745,8.743994371
219,5.554103035,6.349792172000001,5.519950195,5.409690332,5.0921516339999995,5.780660386,6.048820964,5.650690776,5.390155148,5.243313107,5.966268277999999,5.72755192,4.5459927780000005,5.928502897,5.660773391,5.968928357,4.9795144460000005,6.531188604,5.629355329,5.960262215,5.274926053,5.173550173,5.720019334,6.28571001,5.025057848,4.268542756,5.263733942,4.8983988919999994,5.1744711,4.59817979
2766,7.44304798,5.517260089,7.375058175,5.532687035,7.558437555,7.228882175,5.860299008999999,6.953472945,6.729847416,7.320946004,6.73091317,9.950203435,7.389790975,6.59753128,6.703911203,6.892594782000001,6.580849023,6.204422057,6.844815825,4.142966416,8.759145937000001,9.846162414,8.332578089,5.7827772820000005,5.218336793,8.119844243,6.330865696,4.957972194,6.264922416,8.302356038
10864,5.11570271,5.260277735,5.3970311429999995,4.641399487,4.98801063,5.74140361,5.149056263,4.808800272,5.303932494,5.22833855,5.252432584,5.096446471,4.617938087,5.303168152,5.026454001,5.576479497999999,5.783391923,5.0623931010000005,5.291936271,5.386186135,4.837947091,4.911589472,4.771800368,5.14682697,5.430969266,4.311478459,5.2394876219999995,5.273767062,4.43446259,5.265264238
11309,7.94254105,6.573873233,7.738525167000001,7.362707143,7.88354796,8.48266957,8.75978384,8.570194871,8.057966112,8.289361473,8.494979318,6.954643153999999,6.406050327999999,6.867571047,7.496880036,6.630251082000001,6.9847857410000005,8.369807104,7.243391831,7.123771775,6.457703717999999,7.012792912999999,8.320966129,8.38082759,5.149785093,6.738268269,7.849237372999999,6.887882557,6.3704610079999995,6.047607501
8836,8.755322316,5.382294796,6.70220002,6.912710474,7.99000079,7.706202216,8.81916879,7.907533476,5.937737451,9.934975376,8.390818734,9.10329585,7.835496852,5.250207462,8.383739024,5.699305279,9.032130547000001,6.610487837000001,7.306532635,8.22384999,6.239236762000001,9.31953466,7.25192755,9.914545527000001,4.242888031000001,7.22863048,6.975081244,4.951220783,6.127998096000001,6.253563217000001
2542,7.080956131000001,6.742059434,7.157677007999999,6.973160163999999,6.797326515,7.332787175,7.214027805,7.341603957999999,7.410345191,7.405505326,7.269085511,7.11405359,6.853708619,6.692326444,7.513617112,6.88707625,7.587042531,7.24236627,8.085235874,6.611910815,7.11600014,7.546459436,7.350260411,7.212030438999999,6.873695741000001,7.2578315270000004,6.892742264,5.959678693,6.394874035,7.145061106
3706,4.3923564719999995,3.59842708,4.525517788999999,3.9122171910000003,4.174426502,4.387670968,4.094263784,4.260019611000001,3.877115205,3.8091948939999996,4.576715012,3.9413023110000003,3.898240805,3.609150563,3.99362736,4.310854583,4.289483689,4.385815928,4.422843145,4.5292501519999995,4.37874074,4.7641199169999995,3.765939598,4.090159466,4.852490254,4.152611292,5.047582558999999,5.189744448,4.18725087,4.128447951
5330,7.308641451000001,7.298648946,7.520980098,7.748206627999999,7.860651838,7.628352265,7.1027433570000005,6.995724536,8.173425069,7.350569523,7.152133929,7.30464017,6.822723838,7.526983207000001,7.789093185,7.33640246,7.527912603,7.554813443,6.885091134,7.24260029,7.0464945000000005,7.151026433999999,7.548220507999999,7.120403847,8.115803843,7.795390911,7.369304996,7.554879968,7.791929477999999,7.237782046
53905,3.512756902,4.582671227,4.581059107,4.972853842,4.632253219,4.483255977,4.201995869,5.4741138760000005,4.105423237,4.117521571,4.768228269,5.181991261,4.567747643,4.110105296,4.3534529410000005,4.689447438999999,4.882830255,4.053926328999999,4.793811309,5.110762671,5.267784986000001,4.50497797,4.310765362,4.467958109,6.312697397000001,4.225781083,4.530507043,5.279338203,5.104365008,4.520509347
9153,4.504632977,4.9070227189999995,4.1500813569999995,4.205897436,4.730038722,5.003373977,4.04362157,4.625321914,5.23634785,4.214339044,3.9322391619999997,4.4288433519999995,4.424885597,4.160881883,3.82250066,4.909538648,5.052320899,3.841547222,4.252222413,6.386188037,4.101081096000001,4.182903538,4.0356977789999995,4.078683685,4.917192275,4.174895148,3.98478254,4.5447261039999995,4.185248075,4.917696466000001
64220,6.708393995,6.694159037,7.5033227689999995,5.6328041220000005,7.336231403999999,6.335126902000001,6.642792482999999,6.976704441,6.428453466000001,7.03052875,6.461457545,5.460586039,6.227556244,5.670418945,7.072333143,6.537068678,6.680574967999999,6.8264716320000005,8.005706732,6.849781961000001,6.57004713,5.7842397189999994,6.061769487,6.3070808220000005,6.734061327999999,4.815507591,6.743234354,6.05443253,7.134290628,5.861545887
1588,4.0948599230000005,4.170490173,3.977993852,3.8698671539999996,4.381848223,3.829541346,4.429141817,3.861556315,3.7868731839999996,3.855052338,4.057957202,4.680538241,4.382400326,4.170004991,4.681460756,5.0062411860000005,3.62902387,3.84251157,4.3718445,5.268080294,4.47920991,5.273147851,3.952095866,3.93959135,5.4758591029999995,4.206418405,3.9994594039999996,4.122155125,4.0931331,3.914874487
1629,12.01692219,12.55121549,11.92155739,9.897091983,12.63677669,12.46439845,11.78367024,12.45675672,11.95846507,12.17925723,11.67735592,12.07321526,11.64993266,12.75200352,12.0645608,12.86859054,12.50987018,11.62703069,12.24748435,13.15677506,12.47435268,12.63617786,11.63036532,12.06538489,13.26172732,12.70634783,11.79785921,13.09249861,10.52636619,11.93099445
3032,11.29459428,10.62476656,10.21743494,8.768946152,11.04812683,11.02248784,11.40919651,11.17005012,9.659633268,11.79220374,10.96137221,11.81239483,10.29027183,10.268510800000001,11.00782163,10.26677504,10.59129079,10.10656322,10.90915309,11.18508541,11.09738943,11.63164154,10.59500524,11.16374744,7.015337382999999,11.24085342,9.702998752000001,6.4086106460000005,8.601707549,10.15213514
3795,6.097238502000001,7.62183153,6.500303363,5.570969389,6.6323768339999996,6.409820659,5.9827570539999995,6.384627127999999,6.6944320489999996,6.410831862999999,5.7325051,6.368562862999999,5.524686235,6.69455826,6.438559651,7.186250517,6.52813164,6.142017384,6.062003599,6.982011496,6.266304156,6.091426042,6.124808025,6.0096867220000005,8.058319892,6.1991238189999995,6.8862672179999995,7.323455335,5.4932264029999995,5.863348655
109,5.685315999,6.1415492,5.56817761,4.3872165910000005,6.034978334,5.84138704,5.158899099,6.084500397999999,5.409844792,5.750308784,5.252015705,6.5321831370000005,5.196698476,4.204610883,5.800992727000001,5.384066507000001,6.142399752,5.18473522,6.083716579,4.950901579,6.102132877000001,6.141080207999999,5.512280027999999,5.216095485,5.668889657,6.558493495,5.273249333,5.617356344,4.89452265,5.4860291189999995
1545,12.07683643,11.49604003,10.94214552,9.774637208,12.1954895,8.789988657,12.06940777,8.675424461,10.22375024,11.72753215,11.58004557,6.36584692,6.484456607,10.67260211,10.55367871,10.12527327,10.84038999,10.56455799,9.748050455,12.12858993,5.5385865260000005,8.265523349,11.457989999999999,12.43304709,6.855091872999999,9.073910497,9.883112619,9.166343726000001,9.312884976,6.451704498
8884,6.980885746,6.47927578,7.652760081,7.116972426,7.0357730620000005,6.844847484,6.609741747,6.57001661,7.225663326,7.1797425189999995,6.62067426,7.296411685,7.158747317,7.204903986000001,7.559330029,6.487412674,7.877507689,6.341527233,7.657761637999999,6.815380704,7.270977198,6.540812398,7.056880861000001,6.521376085,7.122800678,6.968929387,7.030319443,7.052363627,6.88937561,6.813155579
64240,3.218392026,3.519672696,3.5170587610000004,3.2969962269999997,3.823735113,3.192775754,3.302092487,3.242760715,3.911750908,3.4265091639999996,3.3483189230000003,3.235915958,3.205424696,3.928171077,3.157099212,3.367819551,3.313568932,3.358182057,3.96121494,3.4525780860000004,3.258140167,3.414830747,3.6043019839999997,3.315656928,4.330146248,3.1644615480000002,4.839797738,3.62030502,3.1407483610000004,3.40149262
6519,3.884900032,3.953054711,3.546639621,3.7072460439999997,3.375347993,3.972654846,3.635020782,3.765751912,3.554281972,4.712996795,3.264998559,3.1992296560000004,3.483337399,3.969459309,4.373679618,4.200165900000001,3.485371895,3.7137482569999998,3.3114789819999997,3.0752673660000003,3.8228539739999996,3.63952647,3.602586327,3.3947182860000003,4.340291475,3.93195156,3.753124616,4.326475536,3.7649942339999996,3.506319069
1559,5.467811548999999,6.265995396,6.081781982000001,6.578255671,6.227141409,6.297069167999999,6.429271875,5.665834995,6.0115444270000005,5.668341647,6.17017339,5.592279953999999,6.49002007,5.7440902110000005,6.509473342000001,5.417416879,5.875649919,6.157297148,6.163147922,6.170684345,5.772035484,6.096264682999999,6.105596798,6.054608142,7.082533314,6.09956827,6.5874629239999996,6.762203975,6.481293796,6.4533657579999995
1558,3.8701223789999997,2.937062814,3.1222731639999997,3.0752576460000003,3.5075397880000003,3.1562906539999998,3.174414445,3.0439903760000004,3.3072532939999997,3.067782733,3.226913473,3.242702978,3.911762743,3.3791276889999997,2.988289667,3.222770503,3.066734939,3.245034117,3.4197405069999998,3.237172932,3.1816071139999997,3.193604656,3.084102003,3.3952166810000004,3.1782598060000002,3.906746285,3.115938499,3.9086149939999997,3.409654803,3.2684474710000004
9023,5.425613826,6.90716148,7.21081832,5.978667434,8.523292801,4.89560045,5.2903730939999996,4.953656584,4.195694111,7.164428632999999,7.032052974,4.3608246,4.232951022,5.388329425,5.2903730939999996,5.305759032,4.558278868,7.169355467000001,4.712181913999999,5.471242449,5.584230016,3.840647534,5.931519576,5.285737855,3.7045048210000004,4.863543045,5.462693025,3.7245177810000003,5.36444915,4.441602872
953,7.581630003,8.674250977,8.186773898,6.965723001000001,8.140320305,7.983859609,8.719096826,8.414747967,7.474768528999999,8.166733606000001,8.679899823,7.08816572,6.849719929,7.871439036,7.883362931000001,7.554234049,7.761349639,8.426933175,9.017243019,6.52534363,6.787962877999999,7.8696122079999995,8.895380972,7.283629884,6.462129486,5.432106482999999,7.282128062999999,7.490299741,6.58044293,6.021756018
51196,4.918982575,5.07016708,5.0619472739999996,4.997998643,6.128558555,5.734155284,4.845622288,5.502546172000001,4.931598356,4.921245417,5.034023208,4.914559401,5.988926633999999,6.727205425,4.9480961269999995,5.33847612,5.50330866,5.52630412,7.118358905,3.6798273889999997,6.968794057,5.14116574,5.524806367999999,4.974178742,4.6797854260000005,5.887613582999999,5.577970799,4.517028028,5.647545918,5.093394998
5950,3.51861834,3.927471197,4.114470829,3.931144267,3.996794548,3.967625809,4.4052104860000005,3.775199088,4.122155125,4.222445382,3.6058733089999997,3.957086543,3.482822442,3.9534583619999997,4.118360581,4.572972797,3.920501167,3.620921959,4.354587999,4.782032735,3.620727042,3.6495929639999996,4.245166915,5.885574007000001,4.749077862,3.9649522000000004,3.8557095130000003,4.314438622,4.112982596,3.6162069160000003
316,6.886930477999999,7.268296756,6.603775047,6.752710743,6.850772766,6.638639985,6.554214067999999,7.1751910510000005,6.955354364,6.790980113,6.4672186929999995,5.98422352,6.758184975,6.648137494,6.105417984,7.627452455,5.490555509,6.178022955,5.797701245,6.877837287999999,6.333919738,6.943451065,6.257921051,5.9220751410000005,7.676476416,6.092605145,6.342918715,6.707524377,7.245708371,6.162400973
471,8.246365497000001,6.949356208999999,7.494966357999999,6.458205134,7.385957107,7.4665834360000005,8.486853503999999,8.139013183,7.518219418999999,8.59746159,7.8973259570000005,9.027896057000001,7.351770115,6.210518296,8.214771415,7.70768453,8.414114981,8.237387767000001,8.06751603,6.803445732999999,8.667092996000001,8.61617553,8.564529647,8.669660436000001,5.188681302,7.773196671,7.137523249,6.071963565,5.864370752,7.761869921000001
130752,4.859421262,5.771340556,4.655573011,6.053229837999999,5.230002386000001,4.932809399,4.880999302,4.694623835,5.082425153,5.390613226,4.887724958,5.670219846,6.648651178,5.102071507,4.8472285930000005,6.49616365,4.793137742,4.713552148,5.506697149,4.144356118,6.884128927999999,5.320304993,4.274411555,4.416993468,6.452240082,5.118514752,5.106175114,5.627792454,6.179895891,6.340641097000001
3417,10.53106346,9.808909868999999,9.450101789,9.063205802,10.14803925,10.64542676,10.71321945,10.64202725,10.13473195,11.51432715,10.84000922,10.91189984,10.50028025,9.135700903,11.03090003,10.34489994,10.86874276,9.991660369,10.61834757,11.05026043,10.22115626,11.62099836,10.97231957,10.77616744,7.586583117000001,12.255106300000001,9.619666045,6.352007547,8.350401856,10.39262006
30061,11.54679209,11.43165801,10.9384789,8.937587458,12.07677214,10.589262,10.9936848,10.61550286,11.44454253,11.95986097,11.39646447,12.17007345,12.39230432,11.68001976,11.23009588,12.229475599999999,10.61388583,10.55754495,11.59484653,8.934711143,12.62172818,12.46558878,11.34194437,9.632163186,5.2695718330000005,12.69441995,11.47543499,7.4542430379999995,9.43149578,12.09958446
26035,6.855447552,5.2072693260000005,4.838274378,5.692973337000001,6.0330666410000005,6.669662027,5.926457534,6.940748465,5.984973036,6.092653686,5.746184339,8.172439726,7.35131253,4.684970536,5.799807909,4.781733346,5.978228082999999,6.239005134,6.199344205,4.583354001,7.537538799,6.539487873,5.654331205,6.726947361000001,4.25579129,6.9987287789999995,5.241109301,3.451270768,4.9107092219999995,6.618613557000001
