,GSM997592,GSM997593,GSM997596,GSM997591,GSM997594,GSM997597,GSM997595,GSM997598
515,8.825474952999999,7.568576115,10.44293755,9.048166568,9.073722027,7.732106901,9.146443706,10.33115501
6723,5.199504746000001,6.036776983999999,5.734690661,4.878264084,4.393891334,5.647350713,5.468154909,6.4454445289999995
23169,7.902589654,7.165147741,6.381593209,6.640443222999999,6.453973415,6.992051325,7.269100658999999,7.65751554
5321,3.948935107,3.971316697,4.80347015,3.87602401,5.271242412,4.004250101,4.801581393999999,5.626617154
270,4.166360554,4.023662317,5.293639188,4.273884905,4.436386582,4.589375194,4.4713961,4.121657802
1491,4.281048813,3.7002671019999998,4.029869526000001,4.567243158,4.634278619,4.009911359,4.857169142,5.161755148999999
79814,5.6056982820000005,5.058683306,4.707915217,5.629098677000001,5.57917749,5.462257538999999,4.83629888,4.867078
51179,5.514846915,4.773957457,4.95948637,5.535033106,5.085671872,6.010040012999999,4.553677281000001,4.326583773
8443,6.390345797999999,8.239958183999999,8.900150306,8.960510542,7.536388049,6.948105878,8.561615744,9.163630807
84618,5.771418108,6.1492021370000005,5.282509493,5.582539993999999,5.965600516,5.656385500000001,6.011032547,5.584288733999999
4548,5.907546707000001,5.819085149,8.348176524,7.038418337,5.654557586,5.607874459,8.314057801,8.146112551
8564,4.551917612,4.295353683,4.5679982489999995,4.784075331,4.659587817,5.091392143999999,4.220994479,4.284124019
34,6.184475808999999,8.099212235,9.367437942,9.036902003,8.560185269,7.032651997,10.24067117,9.714152321
81849,4.799934891,3.508311918,4.628252851,4.032142557,3.8420846980000003,4.717119232,7.109512129,5.603834439
6390,4.04097946,4.142303466,4.241717443,3.876150177,3.818309315,4.735014133,4.157397163,4.768675001
6675,6.27917894,4.48628657,4.831880101,6.694847925,5.89170963,5.347160639,6.479147368,7.472720162999999
26279,5.887745679,7.098504823,6.424315902999999,6.666544697000001,6.994011501,6.9945727589999995,6.64354507,6.306779271
3155,7.5925649239999995,8.766399029,7.977335751,7.8137179,8.515408969,7.43421642,8.19043496,8.889385403
2582,8.70681292,8.256491362,8.179764477,8.451644438999999,8.932287458,8.941818535,8.332150687999999,7.8416332970000004
6513,5.768060086,5.758824294,7.186567955,6.14153784,6.379084764,6.163107824,6.130590526000001,6.0344107629999995
533,4.890576847,6.738663515,7.4540659929999995,6.109573148,6.465034987999999,6.1971528629999995,5.9707788189999995,6.744852097000001
8704,6.34013886,5.307738025,6.37079841,6.6902681489999996,6.260554292999999,7.238720138,7.017443834,5.652297902000001
10327,8.314253404,8.363848755,8.564610369,8.314380016,7.834990937000001,7.7373037060000005,8.781986925,9.234680631
5052,7.609337987000001,7.101706571,8.067546068,7.496092945,7.923933924,6.421347137000001,7.800182687,9.064500027000001
8503,4.995037745,3.708061757,5.229674799,4.981766772,6.01397145,4.299115415,4.576335654,5.096506892
10560,5.370451527,6.462447232000001,7.587513169,8.09265127,5.727807427,9.160863078,8.740268947999999,8.129034677
5825,9.629507,9.336946897,9.999050658,9.259356547000001,9.958988407,9.566667853,10.05928357,8.824923007999999
9588,11.19524826,10.67703239,11.66046656,10.82425976,11.94275173,10.27258182,11.72781612,11.25905764
3290,5.866340017000001,6.380741627999999,4.901730001000001,6.149900855,5.416718781,5.987596484,6.887626159,5.913744697
23443,4.399266325,4.221188939,6.201443214,5.330385099999999,5.7954522079999995,4.254778078,6.0173234110000005,5.402716112999999
57134,7.002795151,8.266910251,7.569829885,8.290037113,7.287007022999999,7.294349294,7.697325644,7.847686914
200010,4.662588658,5.637614299,5.364947385,5.763634453,3.958982612,4.533859294,4.7841237130000005,5.019871303
51146,4.1803610980000006,4.114907123,4.641258863,4.110417733999999,4.630568416,4.2280981760000005,3.999786837,3.862718923
11181,4.6051228360000005,4.273639179,4.076822479,4.1777352819999996,4.183396404,4.331910907,4.350003694,3.889897514
335,6.73111982,7.228837136,5.811196895,6.066652262000001,6.165898339,6.4362103479999995,6.67898393,6.324654934
6543,5.221029936,5.393236419,5.1301373660000005,5.193465402,4.90293519,5.882014796,5.625974345,5.182105339
23632,5.584560016,6.791071508,5.912338396,5.844393441,5.598590444,6.028871932,6.32934986,6.573687189
9789,3.5241608560000004,4.033636018999999,3.522534243,3.779648121,3.805631211,3.7017221989999998,3.243344057,3.8242598919999997
6785,3.5659015089999997,3.3830643460000003,4.215146642,4.266501239,3.08514971,3.539917963,3.625160303,3.949315523
383,3.404652262,3.4670028,3.450102204,3.3389091189999998,3.2071353989999998,3.375178842,3.2775068289999996,3.400752008
9194,3.91121905,4.131071727,4.407748743,5.363426943,4.893485548999999,3.903421121,4.057527382,4.371470777
6185,8.207500567,8.357085116,8.862046399,9.425390957000001,8.642293336,7.817163954,9.223168843,8.970513032000001
4709,8.173066153999999,6.971189922000001,8.313448574,7.144468654,8.512284861,7.018282121,8.175268614,8.28819219
9615,5.745323205,5.704383322000001,5.565569181,6.0237366439999995,6.574148872,6.002390217,5.458044111,5.334290008
80235,5.847555402999999,5.018207773,5.832966957000001,5.54858797,5.648366455,6.428269992000001,4.705907501,5.991198644
4702,6.636230238,6.236570912,7.964200045,7.77865634,7.68444316,5.673067014,6.463892509,7.81689453
79695,4.055566809,5.44026995,4.670396632,4.137599627,4.580699571,3.9965228760000002,3.8042948830000003,4.03096249
85365,6.743033359,6.578355911,8.574549077999999,6.935433945,7.596277971,5.6742227739999995,8.64959006,9.21095442
2531,7.442087142,7.572066661,7.404118399,7.933238759,7.74973048,7.288908257,7.552151303,7.470526535
97,4.0013403610000005,6.009310963,5.409080296,5.784337702,6.941547295,4.05086318,5.955977978,5.967906738
1743,5.873632175,4.769441559,4.941900671,5.785785002999999,5.262102552,5.662702597000001,5.525516211,5.124614466000001
4329,5.704345663,5.984351002,5.454921832,7.007685081,7.659527363,4.336803056,9.089186737,9.210120748
51004,5.798711264,4.838936536,5.327036593,5.499400095,5.43227704,5.47848494,4.752744592,5.687852731
1788,5.8697848079999995,6.2945079889999995,7.2979260870000005,6.672346737000001,5.724471226,5.886271077999999,6.516769127000001,7.235069437999999
26503,4.720536396,4.71221846,6.756145322,5.202138816000001,4.996544392,5.150517542,5.792403199,5.872810874
57678,4.055566809,5.0843427619999995,5.503625797000001,6.510722931,12.45294105,4.3778958480000005,6.818954995,6.095818769
2805,5.453214299,5.662878762,5.395115261,5.315233895,5.260663171,5.850969419,5.2821466169999995,5.22759642
79646,6.535788597000001,6.525385235,9.790039301,8.345422659,6.660479927000001,7.086834948,9.705359247999999,8.854996215
25902,5.719983895,7.028856002,5.709827803,5.290215767,4.9600588619999995,4.735187467,6.521590207000001,7.295102717000001
83884,3.806008171,4.390366023,3.732553822,4.115384191,3.527293815,3.994761722,4.106742501,3.6313430939999995
39,6.148486137999999,6.31063181,5.778373997999999,6.044788855,6.212939136,6.140254849,5.954050272999999,6.35767701
29880,7.064587728999999,7.957315782,9.309435885,8.361361332000001,9.134689929,7.3170484,8.376829447,8.224968142
157506,6.07970656,6.784300172000001,5.241016893,5.800209637999999,5.397299539,7.015988386,6.395400753,6.0114501460000005
8288,6.580987851000001,6.006928113,5.458056257999999,6.751111288,6.1055702489999994,6.493612316,6.0281475,5.729083397
9227,3.735794856,3.5655298039999996,3.333917602,3.648852707,3.8209745930000003,3.729552612,3.421649388,3.1374204210000003
85320,6.3949859060000005,6.435182812000001,6.618128735,6.387634612,5.990590205,6.290847386,6.206551294,6.671431398999999
113,5.100971179,4.006153556,4.316942133,5.314828931,4.093495231,4.552797052,6.479147368,6.294544665
55268,7.605375035,8.188532945,7.69344305,8.558930429,8.688692039,7.697797034,9.07224612,8.222470442999999
3764,6.07970656,6.753361224,6.380608468999999,6.098849443,5.873902837999999,4.961802785,6.054666574,5.306046741
847,7.619842294,6.778054129,7.917163772,6.910438595,9.672737554,7.522034678,6.956888144,9.071999124
5290,4.775899894,4.2431838719999995,4.477931943,4.305615556,4.305992645,4.63676114,4.158999887,4.776429588
4952,5.976266787,5.957386658,5.734498907000001,5.743126804,5.813644312999999,6.507901761,5.835418203,5.651983746
5340,4.639379141,4.49247186,4.184022688,4.118735132,4.624766615,4.434793609,4.13089734,4.411644711
9956,6.325592837,5.924751106,5.736620767000001,5.894781906,5.918739792,6.8308312639999995,5.446816505,5.817982364
48,6.726566365,6.036478089,6.811049426,7.107424833,7.611182479,5.612564948999999,7.142067579,6.791456622999999
6718,3.2688406239999996,3.199292259,3.0368649839999997,3.290563567,2.8786321339999996,3.557440755,2.9586923080000003,2.9595747930000003
9469,6.464115794,6.102479326,6.28612051,5.901999165,5.812918007,5.973903395,5.9512304,5.8630169620000006
5033,6.325050957,6.824875412999999,7.7406403379999995,7.517399769,6.773469987,7.920707843,7.739408782000001,7.741050623
8034,4.701139801,5.216212455,5.760652912,6.7383158729999995,5.372094409,5.731780876,6.225020635,6.248919544
35,6.644688891,6.609108693,5.953062012,6.031161349,7.752737862,6.027955974,5.398681355,5.782898392999999
5153,7.730741225,7.402113781000001,6.592694774,6.859086909,7.5076687589999995,7.519559092000001,6.691359596,6.788422128
4035,7.099778793,7.758326705,6.992790607000001,7.451221222999999,7.477892828,7.833230915,7.503804082,7.369407105
1757,5.733527521,5.865597329,6.09912494,5.631605397,6.2273544560000005,6.532997122,5.863657697000001,5.704860545
1621,6.4456423439999995,6.38505652,6.001000412000001,6.709004869,5.673418141,6.805561994,6.520719196,6.139787588
262,5.688925900000001,4.959105741,6.819459299999999,6.3689010029999995,5.4614890670000005,5.6573992539999995,7.154465641,6.398839177
206358,7.49075919,6.632038521,6.733271704,6.6926082529999995,8.078861452,6.640214138999999,7.024221096000001,6.623357744
81579,10.05463937,8.970836332000001,8.840046597,9.213580661,9.835758597,9.438978158,9.727527644,9.275593264
5208,4.694596725,3.903760531,4.354436195,4.51784595,4.370054879,4.926657466,4.57716157,5.027875709
2181,8.059909043,7.0048443229999995,9.492160918,7.754781926000001,8.520069452000001,7.1784752329999995,9.486786722,8.850295985
79586,7.858165942,6.667047369,6.5484458089999995,6.709004869,6.700286595,7.070907709,6.120131156,6.693661419
116255,5.33402882,5.474557245,5.549341163999999,5.5802254,6.213383042,6.4228391,5.83627132,5.488108767000001
6560,7.56637193,7.013937111000001,7.038323772999999,6.882530005,7.402247582999999,7.632388464,7.00203763,6.7681398779999995
57468,4.16657743,4.97275291,5.098552241,4.851729675,4.6691365010000005,5.568117554,4.558692807,5.479946179
51604,11.03053434,9.822445644,9.546228158,9.784709881,10.33134153,10.94333932,9.74702117,9.715733781
514,10.93659688,10.24612021,11.28805598,10.56893689,11.13258127,8.973229926,11.11768208,10.9158495
5335,6.447061295,7.015557987999999,8.033143686,7.2930184229999995,7.886778331,6.459407666000001,6.251848571,7.408097821
5740,8.202849864,9.005279177,9.186264797,9.828207304,7.543817232,8.44727788,9.073603519,9.625293914
5105,3.2553214280000002,3.5871801810000004,4.886536029,4.056550109,5.651286912000001,3.9673574780000003,3.2897122210000003,3.775430268
5184,6.222564485,6.241726104,5.988857385,6.1056411839999996,5.906265182,5.761013339,6.151000033,6.201345982
55577,6.74372255,6.045368713999999,6.204449263,6.218280995,6.397179559,5.566257329,5.772426222000001,7.045626878999999
84693,3.986581652,4.723962655,4.243446285,4.840413153,4.940346251,4.594027917,5.460049206,5.631609492999999
10396,6.732870404,6.811156652,6.407318397,8.144301426,8.180197274,6.044789674,7.605727513,7.863717007999999
10786,3.912380086,4.1831093,3.79250437,4.108777165,3.737356352,4.006806105,4.113911787,4.0721570510000005
6568,5.107714791,5.898318667000001,5.710194435,5.717939436,5.435856176000001,5.8752288870000005,5.420848312,5.840730689
27232,4.9231429360000005,4.8066264489999995,4.622702972,5.393353593,4.436120409,5.253155887,4.497580463,5.119411058
2739,7.894414125,8.799238762,9.447733357,9.427889412999999,8.181345585,8.631110687,9.57965711,9.963273979
2806,6.258576224,6.729352373999999,7.707212185,7.36228354,6.670662006000001,7.1515792529999995,7.368270224,7.7372292289999995
6555,4.784052115,5.334891531,4.686160615,5.319462229,5.129886947,4.751867417,4.624965678,4.859421262
10257,3.92828505,4.473327976,5.64577555,5.88101535,5.0471825169999995,4.1299683410000005,5.584718772,5.929531835
4694,9.364466654,8.839538679,9.084112799,9.50669231,9.847866206,8.745970609,9.580393303,9.583806463
27109,5.988590138999999,6.826682656,6.3517632289999995,5.430031392999999,6.183380128,6.408388143,5.907214552,6.1421833260000005
9953,4.291308553,5.3123266319999995,8.12178277,7.0392501979999995,2.804370903,4.593188743,6.454820483,7.320649061
60386,5.942019266,6.605794266,6.068724911,6.764140751,6.115512202000001,6.721389608,6.034156931,5.796213892999999
30833,6.2481837360000005,6.22670372,5.05401309,6.082337673,6.086447488999999,6.797772118999999,5.683393951,6.07492858
80025,6.684672725,6.3321530489999995,7.6135765520000005,8.015153382000001,6.796764512999999,6.339750669,8.455357853999999,7.946817816
3704,6.846985273,6.784909757,7.509899995,8.152765168,7.080641772000001,7.660908465,7.296407293,7.695924488999999
7389,9.481690871,9.48763441,9.788401477999999,9.502054758,9.576609465,8.499323776,10.27873091,10.14659186
6487,10.29455926,9.527010902999999,9.661883508999999,9.983908775,9.857675728,9.905846318,9.190893804,9.079150812
10870,4.786926203999999,6.385590956000001,4.7410045510000005,6.24311251,5.450624413,5.644296676000001,6.404880994,5.666107175
1340,6.003837646,6.848847308,8.185083606000001,8.510462852,7.931455402,5.451569928,8.124842217000001,8.825330391
81537,6.956955486,6.14413098,9.379414526,7.184490558999999,6.9913596270000005,6.822275733,7.939738747000001,8.435519198
79717,6.978575075,5.635982161,5.920429445,6.727984182999999,6.954340386,5.110518496,5.71629315,5.96608927
3425,5.494212405,4.137859969,4.849910758,4.354969072,4.4990111,5.061275052,5.38363696,5.2866809969999995
5322,5.037346513,5.738438266,5.808133767999999,5.716004384,5.525544404,5.719050646,6.136625955,6.328518145
10975,6.394275839,6.004418136,5.494892772,5.85301177,5.539369949,6.494027353,5.228898309,6.071752319
1892,8.841774352,7.501313757,8.475448892000001,7.972203713,8.877348289,7.435933294,8.033757376,8.836561077999999
10606,5.105673594,5.29575651,5.8016821179999996,6.524716403999999,4.7003967410000005,4.380152005,6.6537536710000005,7.533607738
5471,5.581755703,5.3270498680000005,5.511904562000001,5.620652505,5.274648044,4.89652357,5.292906653999999,6.128481959
9514,5.719730195,5.589235257,5.141990993,5.034927183,4.776608803,5.316464693,5.116518623,4.981400165
4248,5.489951424,5.434398819,5.606221164,5.834242165,5.469954557,5.818872451,4.630132221,5.261020868
53947,6.616915927000001,6.752482862000001,5.177184537,6.131278179,6.895398677,5.395426981,5.724054584,5.661403171
4357,6.82500283,6.733678502999999,7.417936693,7.444148164,5.700115266,5.484267002999999,7.159305516,7.0105208139999995
7263,7.04181356,7.18375714,8.068168026,7.6371554370000005,8.606206146,6.781595686,7.960142975,8.803862696
9296,8.293824482,7.924143115,7.879639547000001,7.823424106,7.891744315,7.78679503,7.623369036000001,8.325428992
4698,9.822716182999999,9.628200259,10.24804606,9.333875719,9.789257465,7.987834148999999,10.59267282,10.00329239
50940,3.685715961,3.99465609,3.7555542,3.506169365,3.858870164,3.642348451,3.8133490310000004,3.33061238
2571,3.50810728,3.626023668,3.934088149,3.7537970510000003,3.66439511,4.315622305,3.754163205,3.91350257
8854,7.002795151,5.658747261,11.94366652,6.956141129,7.20042552,6.309478692000001,7.60003018,8.156367001
3712,6.8882597379999995,6.055059719,6.688336917000001,7.220145623,6.941260336,6.460261322000001,6.5275636,6.758138794
1854,9.598053814,9.638577782999999,10.87048017,10.6030892,10.25843899,9.106825816,10.73430437,10.27811776
60559,8.684374634,9.013957448,11.51207128,9.713769048,10.17359738,7.039831195,10.56285723,9.453878216
8424,3.3190712839999996,3.7110715460000003,3.563751165,3.58091236,3.719586606,3.8235288880000002,3.6781825360000004,3.772510885
7166,3.170770316,3.805969824,3.329443284,3.343517926,3.3522314580000003,3.339344415,3.5803678760000004,3.359560362
1635,7.030511347000001,5.830203503,6.897837253,6.625074002000001,7.228752393,5.752249872999999,6.853970167999999,6.417972257000001
5338,7.200748152999999,7.367476695,5.777049814,6.878246896,7.317705974,7.144399844,6.7669683339999995,6.907913651
482,6.884112037,6.542052974,6.3054556129999995,6.37765417,6.796764512999999,6.637990294,6.32632092,6.354781054
196883,7.2361850389999995,7.800046497,7.452438258,7.41008923,8.095404921,7.870829062,7.559860497000001,7.516425979
1603,5.492996654,5.0327314880000005,6.719602355,4.872065326,6.562066091,3.900648082,6.983077649,8.117924311
1036,6.299325393999999,5.24058962,5.602578224,4.913527512,7.099122215,5.322155085,8.237376999,6.902152654
15,3.919574326,3.8126529839999996,3.719820113,3.8494006389999997,3.775235248,4.166394628,3.588776464,4.040668871
2593,7.516059431,7.074449163,6.94340076,7.192414829,7.311275581,7.66130148,7.174067517999999,7.272699102000001
26290,6.512242946000001,6.603578129,6.255579438,6.037862375,6.222874099999999,6.7901034,5.81900439,6.4299699939999995
6303,10.04119869,10.00369772,12.78053736,11.59723551,12.05310187,10.52073189,10.98301368,11.1164811
348,8.418455162,7.476591476,8.174326732,8.950741327000001,8.463374705,8.295412851,8.323893258,8.371834203999999
341,6.485095493999999,7.006618735,6.753412445,7.642394287999999,6.870473575,7.563134452000001,6.167689955,7.370216198
376497,7.854320685,7.537047531,7.020612615,7.065530561,7.200634472000001,8.04844259,8.028551189,7.612493253999999
25796,5.7301763039999996,6.310739911000001,7.797967655,7.1310615760000005,6.31865867,4.732628803,7.044246847,7.53426007
81616,5.84103084,6.738712709,5.740492695,5.7721990210000005,4.435615526,5.737668848999999,5.133937052,5.916331761
4705,4.829296273,5.4063362989999995,5.511744089,5.711430561,5.496870567999999,5.63714487,5.7971522470000005,6.2647849220000005
1571,4.164241455,4.01482692,4.375202628,4.20718545,3.8572619180000003,5.185697353,4.234225334,4.508994596
445,7.702733084,6.229620735,7.409867265,6.805329085,7.892172996,7.521461189,7.295421193999999,6.949376742999999
83549,7.360735387,7.520616189,7.844779179,8.417283176,7.677085431,7.152239881,7.751495662000001,7.766642956
1786,4.870687961000001,4.93283363,6.15668646,3.793425125,5.917116703,4.678262705,6.58148568,6.479999629
6535,6.132483496,5.392811342000001,6.20094144,5.493450452,5.0057854530000006,5.773670462,5.1337680919999995,5.797853602000001
56301,4.9732786419999995,5.472269122,4.938595114,5.222158767,6.051661383,4.809507656,4.834504883,4.454166824
8789,4.709609596,5.291913779,4.628661867,4.61813813,4.442312376,4.561972811,4.917727756000001,4.914565652
11046,6.266169052,7.5382318779999995,8.280181577,7.878641132,7.276587102000001,6.998313329,7.886838265,7.97210917
84701,6.088003114,6.385619651,6.135348093999999,6.6406623620000005,6.085953657999999,6.443052672,5.376200439,6.385101746
2686,5.872895217999999,6.04111311,5.4015588260000005,5.4857083829999995,6.710099059,6.141818566,5.627323799,5.365153902
55902,6.8998277329999995,7.274830699,6.727914677999999,7.256123898999999,7.731218217,6.878430244,6.685687456,7.426795518
529,7.981355626,7.825073913,9.51948377,8.496799649,8.254454041,7.8082354160000005,8.589470802000001,8.754028689
1327,11.206340800000001,10.34732643,11.691135000000001,11.54972784,12.06853588,10.4922271,11.86922763,12.10006318
1349,9.971705196,9.576158518,10.92847475,9.896318024,10.05651763,9.105969787000001,10.39925456,10.40354784
6569,5.2670636019999995,5.5502646339999995,4.921619504,4.897214733,4.78387304,5.17503242,5.195516693,5.3572378039999995
3620,6.031004443,5.352209536,5.982267227,5.402327125,5.532289544,6.097774193999999,5.080438331,6.086017557999999
5538,7.651451395,7.914384784,8.764910504,8.684138034,8.042937072,6.030112998,9.458108214,9.752584635
26061,5.14228506,4.339658695,5.355796866,4.653642025,5.871435002,4.736897205,4.718410531,5.6921514570000005
117248,5.978806564,5.716164155,5.7194607060000004,6.8336480260000005,6.640298304,6.577678229,6.021632302,6.88294763
6533,7.883857848,9.355015423,9.164121218,9.213953205,7.977820661,8.593011999,9.820139758,9.296293486
4245,6.552651506,6.945791692999999,6.813244181,6.912637513,6.793210897000001,6.887882557,6.244863105,7.2483679610000005
9945,5.376436416000001,5.46555893,6.302849922999999,4.89311318,5.16349453,5.819357457000001,5.460049206,5.618872295
8639,7.919858962999999,5.848322968,7.155381471,6.985461826,11.79994935,7.317228853,6.909457352,6.561153437000001
47,7.238743502999999,5.9288879329999995,7.8563018620000005,7.672414366,8.318649919,6.369068551,7.219151878,7.0774987629999995
314,4.911850554,4.702817386,4.57665229,4.80413196,4.266732069,5.267261832,4.369504255,5.056212475
2538,5.797068477000001,5.426535642,5.522929269,5.622763217999999,5.332567783,5.968979195,5.067990041,5.492146326
4695,6.789288177,7.729505291000001,8.630849712,7.34721965,8.226076889,7.32171743,8.619495907000001,9.277425748999999
765,4.989366464,5.928893397,5.770558821,5.513432142,5.379729492,5.136137084,5.0040150180000005,5.630909497999999
1160,4.968175321,5.858220481,5.582534892000001,5.3559744910000004,5.009358473,4.950085645,5.017638586,5.003171931
10948,5.984925777000001,5.493609139,4.563994835,5.758144972,6.295217012999999,5.338391291000001,5.866897471000001,5.25155121
5160,6.772199869,7.644167415,9.153203766,6.813585139,8.500213598,6.291588034,8.771948929,8.738615607
64087,6.07970656,6.574882335,6.474274202999999,6.591015947000001,6.5603640620000006,7.336278977,6.289389835,6.82564888
22856,9.686571268,8.692748044,10.39525091,9.85030067,9.406701199999999,8.302398486,11.19630725,10.78712606
2643,3.38096391,4.769441559,3.54136047,5.5091397660000005,6.181143255,4.385755121,5.418312633999999,7.391053703
6538,6.739689995,7.101858608,6.145540515,6.5411842270000005,6.680755014,5.850969419,5.674467227,6.1897611470000005
51478,4.224189241,5.212637429,4.460364012,4.1516455919999995,4.698191453,4.885145106,4.55797518,4.67927178
51540,6.625791928,6.12403246,6.306361422999999,5.6984054660000005,6.495850752999999,6.759827698,5.576200994,6.225294664
51805,6.25512514,5.657012739,5.474245538,6.754631227000001,5.61549606,6.457098566,5.959889265,6.100292045
1644,4.552973979,4.387962655,3.602334875,4.623435096000001,4.652706022,4.611445019,4.7399800569999995,4.433508761000001
55065,4.024867546,4.538260858,4.042210168,3.794681984,4.0959365860000005,4.027652787,3.914358973,4.277237781
3000,5.549524976,6.43320955,5.354451867,5.605303837,5.865675395,5.805058585,5.590771566,5.624325985
57127,6.846985273,6.275609301,5.937150892999999,6.991014461000001,6.393147003999999,6.930837645,7.261582185,6.726174394
480,4.167987988999999,4.363532568,3.673658889,4.130940453,4.860409242,4.233134,3.9333639910000002,4.0721570510000005
91703,5.252378773999999,4.845912556,4.6875081530000005,4.876637465,4.3004639000000005,4.832841524,4.549509765,4.385439321000001
222,4.900562826,4.138561055,3.8309431369999998,4.488292853,5.426637919,4.7991747689999995,4.207389859,4.471897992
51526,5.632428967999999,5.056809288999999,5.982061042000001,5.9207663329999995,5.072548638,5.563785367,7.032020869,6.426619852000001
29958,5.9273213,5.614375583999999,5.090096378,5.406237752000001,5.409263938,6.32734353,5.0715531469999995,6.005940894
8170,6.205994024,6.674857224,6.539442681000001,6.578350722000001,6.296273329,6.751992157,6.436961367,6.502412218
5145,5.840969015,4.759899282,4.637630495,5.352365615,4.861096642,5.368169123,4.35204438,4.588236379
10400,5.409605158,6.577935212000001,6.262416142999999,6.768635654,6.076128885,6.586907724,6.654946166,6.621755252000001
5287,6.419177382000001,7.534195085,6.819459299999999,7.576186624,8.907620621,8.160825072,7.563888058,6.976070627
1118,4.994059276000001,5.361885288,5.749433174,5.553412081,5.030471276,5.444508476,5.254255424,5.12542935
5158,3.876533753,4.098948706,4.136120378999999,4.18177122,4.290846836,4.5068203460000005,4.171057964,4.031927555
55748,6.45657974,6.5437529539999995,8.718230031000001,7.2920049229999995,8.790367729,5.315399751,8.246671784,9.120881814
66035,4.093541665,3.923959811,4.029232181999999,4.585263091,3.935907565,3.96352558,4.3609372230000005,4.648384877
51520,10.98267199,10.23729605,10.05552462,10.66417904,9.696932214,10.46261228,10.64019064,9.905651412000001
3612,6.753093525,5.470355282000001,8.312113108,7.430283523,8.244874975,6.464340035,8.701968002000001,8.872556438
759,6.271132877,6.627655517999999,6.649363817999999,6.402115041,6.277060191,6.9497682979999995,6.560440783,6.439134853
272,5.025358549,6.206823639,6.068730642999999,5.284433784,4.652730344,6.055931171,5.458636174,5.338517798
3295,5.67415262,5.266691651,7.1092957960000005,6.9765934860000005,6.074703873,6.112387036,6.615874342000001,7.080092938
27159,4.188370769,5.025421313,5.294632334,4.354969072,4.9793165219999995,5.334133208,4.431891201,4.540129417
3158,5.7301763039999996,5.4419012,5.639816154,5.898973628999999,5.419247455,5.841365059,5.26260972,5.490515766000001
10390,5.30453783,5.9679600829999995,6.67011326,6.31690575,6.464752442999999,5.236712364,6.807212047,6.52988423
54407,12.04082836,11.49865349,12.990309,12.52369167,12.24023512,12.17658098,13.01666847,12.29224504
129607,8.589217763999999,6.161803902000001,6.072870595,6.127344776,8.797475523,4.8824291330000005,6.910007243,8.223068197
10599,3.954077795,4.592161104,4.425444294,4.518740168,3.74515698,4.407823785,4.245856817,4.031110553
53,6.475363697000001,6.40137433,6.179267492999999,5.347227279,6.435588932999999,6.411978222999999,5.336041036,5.925257412000001
9415,5.983981161,6.32536524,6.427355682000001,6.174430581,6.074720372000001,6.3041188020000005,5.617725898,6.164335628
55312,10.26372792,9.717680512000001,10.17178406,9.241643329,9.685979238,9.339651233,10.45171452,10.36180989
29968,4.405284198,5.129067451,5.123346999,4.274949008,5.381886566,3.860460348,4.5440707080000005,4.28768081
10993,5.944401513,5.207367911,4.937295128,6.264450138,5.557178222999999,6.147541993,5.1428578410000005,5.926057427000001
948,4.09414886,3.6971443610000003,3.5209482289999996,3.845336768,8.203351704,3.1177452189999997,4.157336378,3.2487016630000003
4907,6.6963274660000005,6.719487862,7.458146146,5.829800692,5.627609275,5.805045736,6.352957892999999,6.576757862000001
517,7.004997692000001,6.184171436000001,5.548480565,5.911899785,6.284317428,5.990311253,6.382240375,5.9003328
27165,4.961936657,4.553668309,3.9071794580000003,3.7598059439999996,4.684102352,4.146958529,4.27916397,3.981949971
5959,9.715699338,8.127531377999999,7.308403481,8.559231333,8.819879511,9.341527915,7.535869117000001,8.299969047000001
2583,5.705695755,5.610653878,5.6485466429999995,5.941573705,6.562069919,5.392676337999999,4.903182098,5.872508816
6610,5.429546482,5.552123977000001,4.65774212,5.4120311260000005,5.496870567999999,5.250222827,5.404544984,6.014417518999999
2799,8.309729349,9.048830494,10.22063832,9.647931144,9.909449071000001,7.7155174539999996,10.84850192,11.00476221
53630,3.8392240639999997,3.755636225,3.6155860939999998,4.081265742,3.7236325260000003,4.719354661000001,3.610072653,3.840722366
6553,5.650252794,5.928007752999999,5.5387434010000005,5.50247667,6.327170097000001,5.415249283,5.6038520279999995,5.164527763
2752,10.75197971,11.31225365,12.20834402,12.01434125,12.40005136,10.81823302,12.27059509,11.86536918
5279,6.968561811,7.079124815,7.8999701,8.1702353,7.591313613,7.063059616,7.942237567,8.840258817999999
80704,3.832136957,3.850701922,3.594111378,3.714798425,4.766880308999999,3.258789629,3.372397496,3.642035854
1593,7.222668093999999,7.825252841,7.135284795,7.233178805,7.055680212,7.275162612999999,7.889805902999999,7.332741488
1329,9.168841879,9.544342616,8.716694595,8.930891736,9.770791281000001,8.854877601,8.804503687999999,9.644551205
160428,3.3194600839999997,3.037444513,3.442597145,3.042909152,3.0197890810000003,3.3414753630000003,2.936040406,2.975239462
8803,5.685189714,5.401334832000001,8.435948796,6.0538946639999995,7.039626864,5.564398786,8.068174375,7.61183844
83852,6.571225752999999,6.599149833999999,6.808924458,6.722086259,6.308954223,6.219874292999999,7.554514682000001,8.215334697000001
55501,4.618716184,5.55926152,5.55995166,4.627186896,5.66301907,4.715537122,4.972262028,5.921267868999999
1607,2.959705725,3.239402137,3.569548262,2.8827681010000004,3.123677663,3.152342712,3.039617828,2.839315393
