,GSM997636,GSM997637,GSM997638,GSM997639,GSM997640,GSM997641,GSM997642,GSM997643,GSM997644,GSM997645,GSM997646,GSM997647,GSM997648,GSM997649,GSM997650,GSM997651,GSM997652,GSM997653,GSM997654,GSM997655,GSM997656,GSM997657,GSM997658,GSM997659,GSM997660,GSM997661,GSM997662,GSM997663,GSM997664,GSM997665,GSM997666,GSM997667
2987,9.320772516,7.824578799,9.67525699,7.272308185,8.544781845,8.845757339,8.589045527,7.772810928999999,7.9779746529999995,8.563658059,8.165221381,7.659394215,10.1408101,7.654001869,9.512421185,7.522955518,6.687215311,8.71827152,7.783791418,7.577016024,8.339423494,8.748602752,8.735993851,7.731842353999999,7.90288536,9.438146621,8.112478348,7.72640898,8.371496977,8.43676332,8.424933207999999,7.540106101
129642,8.583311059,8.178659717,8.588947005,8.351885982999999,8.252076588,8.69340528,7.5854963710000005,8.365650257,7.852995247000001,8.357614926,7.933897093,8.211063925,8.124170851,8.046949625,8.153324366,8.515112918,7.842048641,8.39906394,8.116701484,8.135720174,8.913191111,8.97087416,7.968119402,8.173107108,8.691971458,7.570419652999999,8.787638767,8.45914208,8.381823668,8.265977879,8.032440866,8.038695204
29920,7.588949781,7.567852498,7.437178465,7.508293782000001,7.642392077,7.667587745,7.552413051,7.5242140829999995,7.2178796929999995,7.463054013,7.562097108,6.97371458,7.269110259,6.912649922000001,6.689755771000001,7.582938754,7.158796667000001,7.914841619,7.493774571,6.9304100879999995,7.744654486,8.253431888,7.259803263999999,6.172648162000001,7.919825317999999,7.627206527,7.287223922000001,7.34491072,8.415550157,7.708596083,7.522600853999999,7.460662077
55224,5.71418245,6.112445319,5.933737402999999,5.340863143,6.1863715720000005,6.217926717999999,6.053402749,6.205934425,5.405099283999999,5.836689906,5.62029734,5.431888935,5.8433277310000005,6.306841062,5.57018477,5.795403893,5.524250942,5.999146079,5.579239277999999,5.972899542,6.195166122000001,5.902373311,5.661979197000001,5.540210522000001,5.8098720429999995,5.877248606,5.899465692000001,6.216616792000001,5.588615891,5.607497587999999,5.963792356,5.93634307
245973,6.369745415,5.705343271,6.516282247,5.7441507000000005,5.9512214189999995,6.199564549,5.914014582,5.621167135,5.80316428,6.074737926,5.873679235,5.7352377489999995,6.826117662000001,6.141080207999999,6.728115131,6.074054746,5.863672092000001,5.760896601000001,5.618245322000001,5.865585522000001,6.259512859,5.5404659060000006,6.055349181,5.905196296000001,5.609670516,5.931291012000001,5.803530147000001,5.937117943,5.906166632000001,7.270957922999999,5.813905882,5.478495698
64241,3.672804013,3.888242178,4.0309970989999995,4.593936599999999,3.723542624,3.908983966,3.884983444,3.8023742589999996,3.8059674439999998,3.703532161,4.298441551,4.132905498,3.8243955360000004,4.019108492,4.053243515,3.613437058,4.030318576,3.885677097,4.143459928,4.23094925,3.828698386,4.226471815,3.9080691389999997,3.972173407,4.065090675,3.760491038,3.9628072010000004,4.429885527,4.211364833999999,3.728029324,3.6533616089999996,4.030818805
6574,7.68452528,6.527781611,7.156641382,6.189964325,7.426966322,6.2352776610000005,6.955050026,7.97461017,8.285457851,7.356620451,6.93096709,7.718172922999999,8.650687352,6.883521518999999,7.393290583,8.466858055,8.022114942,8.328867339,8.117381503999999,6.908067225,7.7459383729999995,8.146719472000001,7.275830534,6.52929381,8.097810949,9.777459611,7.76922898,8.026820711000001,6.926125846000001,7.123765231,6.617353681,6.791775114
114805,4.8974883689999995,4.615087342,4.8931399010000005,5.927149257000001,4.962334092,5.002121216,5.545004937000001,5.3545481,4.818480684,4.645867676,4.861774982,4.882075925,4.686269725,5.11594887,4.914930668999999,4.6285520689999995,5.136131093,4.7622173,5.560282615,5.391851105,4.7322887389999995,4.623553718,4.670901304,5.020197507,4.860178912,4.269449879,4.7102378819999995,5.072465185,5.408269862,4.848422917,4.515750914,4.758291565
29926,5.9811928960000005,6.085031017,5.8873638139999995,5.896809665,6.204972854,5.70942535,6.4728856960000005,5.964198286,5.853808878,5.956069952000001,5.832483022000001,5.717647777000001,5.6390601789999995,6.481448975,6.115802045,6.198611401,5.55321911,5.9191318520000005,5.465100316,6.18098987,6.09642075,5.709159872000001,6.159682875,5.377678559,5.876888033999999,7.910130196,5.663336182,6.007801607,5.798253794,6.317806238999999,6.394079712000001,5.46828247
115286,6.750596657999999,7.367788191,6.780949509,7.62601652,7.032786009,6.489804045,8.140101244,7.194331626,7.281084229,6.851965268,7.348014572,7.400564811000001,8.093591052999999,6.5285957,7.854368968999999,7.592413822,7.706119384,7.062545976,7.28506714,7.181878351,7.255971708,7.963328247000001,6.705036047999999,6.0638795420000005,7.662664502999999,7.093521427000001,6.877194234,6.3488268979999996,6.72056493,6.729382961000001,6.863787038,6.704572239
10840,5.631209135,5.951138887999999,5.656718779,5.843621364,5.658600425,5.400891978,5.572401206,6.498227383,5.704767414,6.344665255,5.266581915,6.202221778999999,6.264779938999999,5.559169156,6.015035392000001,5.759131442,5.932080192000001,5.647877216,5.103315542,5.368187608,5.737919177,6.258890791000001,5.287576986,5.667233257,5.919013757,5.51098274,5.563122699,5.436573181,6.05487071,6.206373609,5.541776124,5.177583493999999
1609,6.295235998,5.73418037,6.570261414,6.68860445,6.036739544,5.087223289,7.668648498,6.782534305,6.923999676,6.729096361,5.518508793,7.053720997999999,6.6878432839999995,5.679332189,6.482125579,7.219849213,6.342483442000001,6.198051657000001,7.295676922,6.774537435,6.242026936,6.227369329,6.423624307000001,5.685930571,5.886323347,8.250836592999999,5.738256147,6.494657212000001,6.65085112,5.7281190120000005,6.423242994,5.951723062
10861,4.472091366,4.643012066,4.463991142,4.896898753,4.394227739,4.358233723000001,4.2287237939999995,4.211818728,4.176619781,4.429384451000001,4.4215518330000005,4.299671806,4.612757178,4.72032626,4.004414172,4.624599978,4.167891795,4.065090675,4.051567791,4.410627289,4.637172144,4.277659989,4.374253004,4.706676241,4.283323382,4.655617441,4.366327181,4.444883341000001,4.111150895,4.877441997,4.663129515,3.87540616
79966,10.03310998,7.12228679,8.756516701,7.073972921,7.651023777000001,7.902286993,8.32263078,8.402791192999999,5.696969633999999,5.179069376,8.420923753,8.112275409,6.80715174,7.544516831,9.175653307000001,6.380620778,7.876375099,6.019600332,7.888157648,4.734009182,6.975254193,9.010557765,6.50720591,5.910961661,6.555392627000001,7.486997959,7.7416437579999995,5.618752885,7.339889603,7.412156975,7.404824125,8.748036801
2638,3.783156815,3.738772861,4.151309574,4.049613497,3.66483451,3.7607298289999997,3.5881906710000004,3.797877614,3.7707631910000003,3.945892035,3.7787487619999998,3.774219351,3.617449478,4.07825147,4.043321164,4.048680193,3.7787487619999998,3.8087211180000002,3.627170804,4.050674417,3.738402642,3.9081027660000003,4.710171299,4.21646014,3.6746515160000004,3.6211534010000004,3.8993155789999996,4.310610307,3.603506883,3.725841053,3.682159944,3.6262531339999997
80854,7.099316145,4.853473773,7.050071855,5.228033934,6.869551296,6.202559254,7.098880682999999,5.129167433,6.796430935,4.979658235,5.624199016,7.294260059,6.762641255,5.802502743,5.716901497,4.975017973,6.558508211,6.321168491,5.205748543,4.975072553,5.645100896000001,7.171591952999999,6.86744958,5.456676487,4.712697195,8.513755755,5.310794341,6.123920541,7.238201827999999,5.366439326,5.956562285,6.235242106
4726,11.28941933,10.18972432,11.72398598,9.896031754,10.90433497,9.778004821,11.487476699999998,10.81576956,12.00445272,10.90393449,11.04210938,10.90215286,11.82999129,8.972574415,12.67397575,10.90617756,11.85995045,10.46451401,10.63571482,10.11511572,10.70540697,10.50531756,11.33360168,11.17924617,11.26128392,11.59957668,10.64664929,9.495220104,11.4971634,9.555855205,10.2549095,10.73193498
6715,8.990515506,8.095684981,9.998475917999999,5.023236517,7.47564276,7.9464787160000006,8.511234466,8.966486412,8.067899626,8.836555836,8.767478207,8.515670347999999,10.65116451,7.308543079,10.35525937,8.716598907,9.585512574,8.98182325,8.880459311000001,7.770605461000001,9.037294662999999,8.805446887999999,9.056752147000001,8.633834857,8.48788861,9.874394302999999,8.712546646,6.6679714820000004,10.07195365,6.325512302000001,8.742736695,9.364974072999999
5295,6.906817886,5.4277703,6.2052939579999995,5.128319921,5.899386551,5.453935337000001,6.042715649,6.008145295,5.654319871,6.269134233,6.473221435,7.358638054,5.323147312,6.756288102999999,7.237532545,6.711382959,7.218805116,6.568416034,6.455277695,6.523816818999999,7.433108015,7.530476919,7.552297502999999,6.668347571,7.155884587,6.946962407000001,6.6231086910000005,6.049591929,7.923016393999999,6.5252230010000005,7.400941756,6.508524045
635,5.427726214,6.6613441810000005,5.683363049,6.829342635,6.3955868979999995,6.609092932,5.600302636,5.750486721000001,5.500259882999999,6.07286018,6.211159587999999,5.757483507000001,5.309908988,7.00567957,5.471428844,5.572619513999999,5.224960755,5.871307729,5.788951417000001,6.3177200860000005,6.349626778999999,5.948489857999999,5.855953651,6.502926125,5.715108395,5.310452126,6.305966131,6.022181488999999,5.824229689,5.742870494,5.656946201,6.549146675
10050,6.086914081000001,6.290667526,6.076690436,7.204139156,6.08530521,6.63104333,6.521901451000001,6.283451078,6.003212696,6.268178372,5.837782529,6.062168302000001,6.006735595,6.42932394,5.990959071,6.189267435,5.891505765,6.252381228,6.324643553,6.381129147999999,6.077690465,6.119279815,6.199359826,6.45562044,6.086757912,5.710609057999999,6.2249973,6.545292097000001,6.189618053999999,6.41519433,6.065137292,5.990111647999999
7941,4.124855218,3.9629965780000003,3.784221669,4.203810758,4.080691025,4.396085977,4.872165579,4.239954409,4.944178956,4.0490234030000005,3.970490054,3.95667665,4.147545414,5.691180245,3.654503043,4.587835676,4.698867347,3.72060869,4.089254455,5.111931818,3.85831883,3.864229315,4.529426804,4.356552738,4.162768418,7.522360894,3.90590812,4.512058967,5.337809916,4.3008992269999995,3.6764398369999998,4.404925827
4594,7.965570261,8.50283516,8.585206728,5.665261835,8.282700161000001,7.75805815,8.931887085,8.005636467999999,9.290692395,7.754689975,7.462614656,8.247086965,7.191060612999999,8.339524662,7.846842343,8.197969087999999,9.41678468,8.240244726,7.86925886,7.617223298,8.350306567,7.120309421,8.390685064,7.619566981,8.581562199,8.850639805,7.961766764,7.212692543999999,8.825233477000001,7.944165707000001,7.886952328,8.116073385
54511,4.690755063,4.996636024,4.7042938780000005,4.902770741,4.795482046,5.038128038,4.6060190919999995,4.961311837,4.699114102,4.860876393,4.9159544319999995,4.747578975,4.653127677,5.236022169,4.654944186,4.934572462,4.825358972,4.941433413,4.768919411000001,5.173300815,4.6979712419999995,4.82861504,4.716888388,4.6597850769999996,4.808528677,4.258853228,5.120916898,4.758135836,4.6832033619999995,4.551009428,5.021207816,4.950551016
51557,3.2867369789999996,4.886433146,3.254991685,3.5266644410000003,3.2482953639999996,3.411233401,3.268864787,4.887710285,3.712097993,4.2258439469999995,3.138486803,3.464266195,3.374468932,3.328974319,3.33023106,3.207302022,3.122481348,3.299496858,4.857765145,3.4530487130000003,3.315608985,3.458111017,4.411466613,3.449802426,5.410633186,3.0396593089999997,4.4762181089999995,3.288184386,5.823963967999999,3.2391312,5.11346131,3.360239064
51302,5.170246176,5.380572386,5.540942737000001,5.5760775129999995,5.564166226,5.572809668,5.826780491,5.277513798,5.293748669,5.378423304,5.450238411,5.502010222999999,5.088799721,5.64524507,4.909244881,5.182813218,5.569193556,5.699798616,5.753536972999999,5.62086456,5.365897126,5.163338743,5.500575874,5.9379843679999995,5.613806499,5.177886591,5.704767254,5.643949261,5.399566559,4.992145985,5.669601949,6.312289785
154091,6.677806089,6.693654766,7.011116427999999,6.26037687,7.8114379000000005,6.312795213999999,6.6618153620000005,6.8324267370000005,6.433447956,6.262771477,6.554182376,5.624586644,5.755692463,6.488070352,5.9531485239999995,6.4401688770000005,6.411753738,5.226567289,7.299890319,7.427419368,7.442859787000001,5.888421243,6.159983878999999,5.902614582999999,7.378511916,5.262842676,6.765304389,7.854923527,6.293376427,6.296418902999999,5.739707374,6.129994786
6581,2.588481285,2.506342692,2.59988393,2.914861629,2.609965041,2.5785035730000003,2.530585913,2.5625460369999997,2.4541587469999997,2.6599802980000002,2.6434896080000003,2.621760129,2.629873164,2.550134183,2.938190086,2.528182161,2.629447514,2.7008660260000004,2.990023804,2.596891002,2.702076892,2.579580171,2.623537573,2.597199368,2.527648447,2.551520219,2.566029889,2.634058106,2.606358158,2.645787255,2.550977806,2.6922993010000003
4191,10.43278084,9.686320833,11.42335881,7.549560897999999,10.3441148,9.557294445,11.20844822,10.044590199999998,10.3412054,10.11511364,9.812312476,9.793054189,11.69302568,9.358597962000001,11.17031967,10.30827789,10.52994355,9.289949826,9.089388006,9.989339673,9.770276177000001,9.955332469,9.329205665,9.435717129,10.00083702,10.29202025,9.325183199,8.874153607,10.00526991,10.18815908,9.291682995,9.218750705
5723,5.647425938,5.745671627999999,6.482734058999999,6.536102357000001,6.725791739,5.637223405,6.903430104,6.469961857,5.876364923,5.982605735,6.023038537000001,6.607352695,6.289864711,6.08224426,5.873237243999999,6.133363172,6.2238345939999995,6.748191815,7.455933882999999,5.055725451,5.897461273999999,7.010664449,5.9896292429999995,5.648095339,5.8093072029999995,6.470819969,6.336367395,5.81725044,5.8304323689999995,5.825880999,6.143707742999999,5.642470287999999
57393,3.659026025,3.438405317,3.930694908,3.4462720260000004,3.481316353,3.9202351930000003,4.037550376,3.96553449,3.380819635,4.999828246,3.706491319,3.922917445,4.09913196,3.659335418,3.994588775,3.418588607,3.684768514,5.341765875,4.614818002,4.334267093,3.352210345,3.736416507,3.6464833889999997,3.792665418,3.503756988,7.958672542,3.57589241,4.298406119,3.875209467,3.9007742430000003,3.729523527,3.6105747010000004
6567,5.486519876,5.515467264,5.5649987560000005,5.38797989,5.329570255,5.911314196,5.3136013669999995,5.48132982,5.3091329730000005,5.150383766,5.7590466110000005,5.525905173,5.465750959,5.758826442,5.467771011,5.086789415,5.085265095,5.55277715,5.344328418,5.656153322000001,5.665759911,5.534893332999999,5.457736891000001,6.010576631,5.397789961,5.092529558,5.51727755,5.5804916129999995,5.611953132999999,5.472393393,5.308153221,5.818437128999999
56548,5.267227383,4.553561469,5.539503131,5.169166071,5.246023178,5.568757662,5.54828201,5.065016167,5.5769858679999995,5.235369406,5.390531445,4.784285097,4.703375807,5.306253735,5.206158777,5.371837209,4.481701901,4.973846236,4.849231432,4.852088183,4.789745508999999,5.132694364,5.0373647010000004,4.970278485,4.528456379,4.938054205,5.18178706,5.284561395,4.854955606,4.91736073,5.321669694,5.634088142
54539,9.457070777,8.322981317,9.847774741,8.167063407,9.329576943,9.695697358,10.68181392,9.732121326,10.18443264,9.869352935,9.446387276,9.549958092,10.25812366,8.666293764,9.750011888,9.424595068,8.412094527999999,8.862440429,9.323075285,8.673594043,8.240150557,9.167061512,8.284558075,9.324471481,9.157024896,9.591160025,9.612937906,8.857022529,9.388455109,9.65886731,9.53394589,9.453384135
10682,7.062003429,6.148660701,7.522019648,6.343076389,7.236664669,7.061023512,7.545141318,6.756481392,8.239049434,8.159825609,6.944662822000001,7.319067738999999,8.909743478,5.565584004,7.724578449,7.545384902,6.625102201,6.672954196,6.687807095,6.649306956,5.845500905,5.476460606,6.295067839,7.094448185,6.831700132999999,6.843167844,7.396368807999999,7.154251894,6.2310903689999995,6.412609894,7.421145862,7.053004689
5631,7.331512876000001,7.0095688570000005,6.847273688,6.272212659,6.855936899,6.820959707,7.2110912670000005,7.5967160620000005,7.424505907,7.214374133,6.694161661,7.01482798,7.491946617999999,6.448495249,6.574549258999999,6.3436240779999995,7.206325232999999,6.388268271,6.8278340879999995,6.5438855579999995,6.117808803,6.733217992,6.468292257000001,7.138923977999999,7.194907693999999,8.227331192000001,6.96051409,6.4211438439999995,6.892646789,6.628673382000001,6.765875041,6.987019545
50814,8.286839822000001,6.55729008,6.94205145,7.588141492,6.883952583999999,7.028257806,7.08471028,5.877692463,6.961129623,7.2183198310000005,7.484288339,6.8685804489999995,7.321435513,5.799206824,7.339739471000001,7.014585726,5.251165884,6.4120541829999995,6.841594222,7.643429332,5.97290555,5.760331644,6.846632483,7.643192527,6.146947363,8.57094508,6.909457048999999,7.126736832000001,6.261293038,7.587386888999999,7.19538213,7.032805262999999
55790,4.676177704,4.639790088,4.380939552,5.333712863,5.077569768,4.631535405,4.998213822,4.739947761,4.65109956,4.518668974,4.639857551,5.186067843,4.653127677,5.228091587,4.247660099,4.940211016,5.090606802,5.265682193,4.988437637,4.504914903,4.519706391000001,5.812309555,5.587583909,5.108530363,4.56525271,8.539216975,4.195566965,4.501981186,4.471840403,5.608674671,4.505428992,4.243350263
526,7.2714033879999995,6.367905102000001,7.021305642000001,6.376147831,7.431388806,6.842258714,6.559252872999999,6.830851107000001,6.8587732710000004,6.942551383,6.9618538910000005,7.276816018,6.902381635,6.300650563,7.804698956,6.78301697,7.732548345,6.178006648999999,7.419887626,6.660891893,7.153470627999999,7.585132306,7.223623605,6.8319500820000005,8.163280561,7.584904202000001,7.237766474,6.810448572,7.706193799999999,6.869811696,6.320698714,6.605419556
11212,8.229429306,6.08684914,7.759159387,6.2391496879999995,7.945932412,7.560377177,8.063298088,7.213339637000001,8.551750213,7.975512075,7.216423357999999,8.07507083,8.037824636,6.558472023999999,8.14798687,7.091169171000001,6.977558315,8.109248107,8.400078868,7.891416976,8.360163876,7.878507392,7.105907997999999,7.345529764,8.554432375,8.491342172000001,7.17392691,7.357954874,7.8798060539999994,7.296189391,7.517715435,7.435743712000001
137872,6.667219675,6.925349416,6.508466889,7.307565707,7.116204968,6.63546299,7.13967944,6.550139649,6.885799638,6.657836913,6.372180723,7.446790039,6.45119321,7.6872467129999995,6.598009905,6.9664455720000005,6.702540003999999,7.01855073,7.61038851,7.2658762029999995,6.849839883,7.16207475,6.8020819260000005,7.006494012999999,7.052536217999999,6.3192475439999996,7.049130179,6.930202442000001,7.200725416,7.177448492000001,6.674808686,6.785417546000001
115111,4.778393848,3.380183969,3.701690415,5.9964576670000005,8.725241885,3.262287765,5.784898056,5.667502788999999,5.327717627,2.721207423,4.228544731,3.365055421,4.580648517,7.586610482,5.61604987,3.322222816,9.468293739,5.251737717,9.34371957,7.593054856,3.8880789669999998,8.35021722,4.624760332,3.144140363,6.8007386,4.328154791,4.7292244619999995,7.7056979960000005,5.102565726,9.087410613,2.87986609,5.913041375
245972,7.525671647999999,7.194728095,7.11265594,8.245823083,7.360661563,7.267129187999999,7.956694002000001,7.304269869,7.29626057,7.523636152999999,7.182671173999999,7.444326632,7.299259714,7.167827693,7.314896449,7.380194561000001,7.369362735,7.155717342000001,7.569231152,7.214014382999999,7.192901238999999,7.060722199,7.385773303,7.41570006,7.111932528,6.505867502,7.325598635,7.42202055,7.36375928,7.625025011,7.25903711,7.360995145
1807,3.67764212,3.8219260360000002,3.66617372,3.853370931,3.812851295,4.144347658,3.744246777,3.555334166,3.594737168,3.5920433089999997,3.604964926,3.665543416,3.660951706,4.217342956,3.818580771,3.659409095,3.924132433,3.398704158,3.5128981880000003,3.6909854810000002,3.853458285,3.8219478939999996,3.6801919360000004,4.317579353,3.662918448,3.480382889,3.703876787,3.720153162,3.957401284,3.9639618660000004,3.7472172880000003,4.033919011
4715,11.0090973,10.00677419,12.01427685,9.015498851,11.36639852,9.892149421000001,12.25574369,11.06095966,12.34453066,9.385780526,11.66091031,11.34644401,12.32115239,7.764774545,12.3562061,11.42089258,12.06358419,9.404277505,9.764710688,10.6225674,10.79227027,9.575752561,10.28835344,9.702306898,11.53651792,11.72360001,10.22525612,9.037887586,10.34560238,10.14991092,9.909658404,9.805983201
93100,7.836015602000001,6.729223033999999,6.734543264,7.197152794,8.020831659,6.490482861,7.6572931429999995,5.074791781,7.417485608,5.130098014,6.879308153999999,7.339313199999999,5.6966956170000005,5.743720762000001,8.508906297000001,7.338854091,5.966292561,6.346019785,6.230804731,6.058702571,7.629357776,6.691125688,6.859694848999999,6.262834747,6.324641955,6.308364302,5.919031265,6.59568284,7.257087138999999,7.000500739,6.941522774,6.2764487760000005
50808,8.812164097,8.630184621,7.529002925,6.790841522000001,9.167156421,6.660005762999999,10.12282176,6.802872901000001,8.388611632,8.26122354,8.423985567,9.218289882999999,8.948915152,8.441547718999999,10.32998261,7.333992542000001,7.6975044839999995,7.886818891,8.40333866,8.543157629,7.91585881,8.865085679,8.020114342000001,8.878886862,8.984280428,8.833139335,8.187230999,6.94375148,8.643881747,8.141205586,8.202299557,7.0458480429999994
549,7.063138786000001,6.509385474,7.258706876000001,6.171055042000001,7.934426705,7.140326682,7.797189619,6.826496754,7.086386032,7.397360837999999,6.808028349,8.135897843,7.024838393,6.563566572,8.661957532,6.481858282999999,7.281253095,6.128947661000001,7.87500745,7.641481727,6.905474203,7.176248142,7.803500854,5.947426275,7.0803018579999994,7.143230612000001,6.586755207,6.178325711,8.00099547,5.925431165,7.038327065,7.052428626
7357,8.321977331,8.716007579,8.260837226,6.734078418999999,8.077887036,7.048363596000001,7.399928932000001,6.755387578,7.947372135,7.94869592,7.4262822879999995,8.164544095,9.206686666,7.8326610279999995,7.876024025,6.252828074,8.211095955,8.661819593999999,7.523458225,7.24795599,7.30381,8.422837802,7.77678669,7.577403182,8.110642387,8.596351974,7.181355306,7.359410257,7.960215799,7.516310347,8.313481944,7.8216613420000005
210,5.732311393,5.433532756,5.668576043,6.166675154,5.961143074,5.059662921,5.268189808,4.518938928,5.575280156,6.244345378999999,5.354730201000001,6.19327124,5.862922215,5.133089502,6.045670672000001,5.374010432,5.153453056,5.535513384,5.736064241,4.89922936,5.591738454,5.841529613,6.200858391000001,5.2842733630000005,5.595098426,5.33269265,5.585101375,4.983262371,5.329018685,5.417639604,5.339240298,5.210794559
26301,5.721940807999999,5.46129078,5.307258005,5.345667665,5.241062187,5.90721171,5.382388797999999,5.356207858,5.339511028,5.566572725,5.465667002999999,5.453530357999999,5.724455259,5.405602772999999,6.036662643,5.486506374,5.3544310610000005,6.237692337,5.510510302999999,5.2291006,5.671999079,5.403199888,5.946638032999999,5.035591566,5.433953367000001,6.397087569,5.253737723,5.6359061,5.294107708,5.7474917770000005,5.340774908,6.041113222000001
80142,6.920459912999999,6.711379642000001,6.882323812999999,6.641315392,6.588553843,6.27691378,6.599225216000001,6.46021172,6.761854176,6.856506941,6.054381235,6.406696967999999,7.4271164810000005,6.545779978,7.306104918,7.074283187000001,7.230054264,6.250954696,6.679890812000001,6.918319979,6.513379227000001,6.408616162,6.680490527000001,7.21968032,6.784434121,7.592804311,6.203506316,6.434955072,6.630178279,6.667727847999999,6.425973626,6.759706095
9536,5.656208294,5.51347425,5.572084909,5.78811496,5.397225354,5.3819821160000005,4.993582281,5.498326179,5.311868032,5.825478684,5.070197513,5.569030275,6.010541785,5.594575389,5.760202001000001,5.65236643,5.6704934520000005,5.712506166,5.522702763,5.716969405,5.239200374,5.584798736000001,5.4266758710000005,5.730169537,5.3993154720000005,5.806285319,5.370589463,5.5723602329999995,5.395945472,5.861469635,5.632829932999999,5.5222762979999995
91734,5.478268322000001,5.272297023,5.279091062,5.629346486,5.178068934,5.419028784,5.583509568999999,5.32476513,5.218125391,5.573438399,5.433255986,5.0648587869999995,5.411097173,5.569493085,5.235579124,5.492229771,5.278578927,5.340159471000001,5.480079696000001,5.359989956000001,5.369050737999999,5.4776737220000005,5.132454085,5.0397060410000005,5.228377933,4.919100737,5.265375938,5.876078355,5.115593742,5.681809621,5.322819728,5.388569851000001
56623,7.427561001,6.9299109539999995,7.075457055,7.8159515729999995,7.353179886,6.922152767999999,7.256999916,6.711778231,7.3941075970000005,6.827672709,6.734359655,7.70997875,7.120230101000001,7.46967802,7.574142457000001,6.728999687000001,7.2330541020000005,6.871194642000001,7.500378315,7.290188402999999,7.07908636,7.792436455,6.956319808,7.40806533,7.072224051,7.660550964,7.070727131,6.732003961,6.50268416,7.254501733,7.234251685,7.502824502999999
2746,7.592094402000001,7.740280393,7.613049986,5.9249380789999995,6.659818036,6.435990052,7.615327602000001,7.02432464,7.394296531,6.853544479,6.500315372999999,8.282347716,7.836896038,6.172382655,8.312292662,6.895641793999999,8.409197874,7.175084388999999,7.567172917000001,7.834531234,7.978261563999999,7.985022971,7.291738491,6.5436087999999994,7.766056347999999,7.508550445,7.255741614,6.285693835,7.3308942539999995,6.468046652999999,6.729458775,6.268436287999999
1586,4.959411388,5.035591566,4.903872733,5.101983806000001,4.578450738,4.830534577,5.070261359,4.957304685,4.81104519,4.95896899,4.5638949339999995,4.593086535,4.637695917,5.007754987,5.0509469760000005,5.219586108000001,4.805061543,5.329792448,4.56246405,5.328302193,4.769565638,5.034647283,4.96204151,5.024017882,5.018264249,4.583029964,5.078655844,5.238569228,4.919997302,5.253651082,4.777364353,4.983746049
159963,2.7154633280000002,3.3444423999999997,2.8225597369999997,3.284282792,2.7593416910000004,2.978032713,4.52365138,2.766105998,3.074488979,3.1019369869999998,2.890421843,2.798885173,2.851175973,2.9229451930000003,2.8468106389999996,3.4685382939999996,3.3053034510000003,2.766482143,3.0024896930000002,2.8852855180000003,2.90139543,2.697157831,2.895117337,2.790816403,2.897598097,2.737779997,2.9392979560000003,2.8313954519999998,4.142958876000001,2.9996711680000003,2.7466590010000003,2.7476201739999997
8525,5.249207621,5.164019068,5.335161281,4.982895723,5.07253716,5.494352698999999,5.159020787,5.277635081000001,5.0294966930000005,4.8448287919999995,5.147734422,5.049606528,4.917239345,5.263199879,5.520519587000001,4.8521575960000005,4.756072546,5.212600416,5.151402119,5.750392015,5.407871288,4.892700383999999,5.090485275,5.221704754,4.862543044,5.125105605,5.035012722,4.851210621,4.834169039,5.173012115,5.288846689,5.2653999680000005
8501,5.40842593,5.685158956,5.335142824,6.033527167999999,5.385840905,5.632756685,5.5441725139999996,5.6022256310000005,5.676234116,5.492937491,5.4360806539999995,5.492505027999999,5.419144524,5.7312805220000005,5.5623268139999995,5.668367289,5.687301925,5.447490642999999,5.513676179,5.518301605,5.63925123,5.451414077000001,5.414472057,5.658308047,5.336839143,5.57221412,5.590141022999999,5.478262449,5.506630507000001,5.481504588,5.522635823,5.557533731
60496,9.653849961,8.938244623,9.245325345,6.908065771,8.877699939,8.061731331,9.857433635,8.975204347,9.151387887,8.969682422,8.704767368999999,9.041465244,10.74032607,8.379227681,9.204478631,8.373151307,10.82740689,8.567716015,9.672215492000001,8.644380606,9.320514635,8.833620808,9.546381371,8.442498743,9.778756588,9.369437546,8.580437301,7.931166489,9.642031097,7.388806852999999,8.617045271,8.443465927
51524,6.013309357000001,5.437761835,7.139876011,5.187434059,6.979762335,5.770040667999999,6.635573847000001,6.742178445,6.552804736000001,6.423229238999999,5.976270593,6.382388464,6.493618552,5.380667162000001,6.485612115,5.863655425,6.543053757000001,5.799068766,6.467263986,6.4012689929999995,5.856151484,6.100260205,6.595830045,6.296293052999999,6.092494394,7.032450266000001,5.895225807999999,5.693457254,6.504116164,5.824515673,6.031610681,6.5674995329999994
3992,6.400743857999999,6.823413866,7.113262362,5.848457613,8.554080981,5.309736571,6.939823302000001,7.588326461,7.216169425,6.185208675,5.767926977,5.890516396000001,8.428501068,7.091229505,5.522978563,8.294103048,8.056206195,5.585427284,7.019945026,5.309736571,5.307940615,5.54634366,6.292427336,6.874765042000001,6.402467101,6.837059852,7.101680051000001,7.8733981989999995,6.140526942,5.501058085,7.557045261,7.45524443
9651,4.828660028,4.995037745,4.765785735,5.663188963,4.748650457,5.205823377,5.092669751,4.948492912,4.959331199,4.352427375,4.724922351,4.541249868,4.772162275,4.84978645,4.690205496,4.966044965,4.328437601,4.790064615,5.043268241,4.599672645,4.808208549,5.008799529,4.594092713,4.640058425,4.85551365,5.439071479,4.629808059,4.532074298,4.808216361,5.072047418,4.818673131000001,4.638123687
