,GSM997630,GSM997631,GSM997632,GSM997633,GSM997634,GSM997635
8789,4.410774929,4.125738851,4.2677803039999995,3.8889434030000003,4.31163263,4.343682931
11046,8.299649705,9.033932267,8.617491444,8.427686216,8.57774672,8.190597637
84701,5.686264148999999,5.900127453,5.424357551,5.765377148,5.512947608999999,5.442884765
2686,5.782656406,5.946602737,5.684355097,6.294797996000001,5.623231591000001,6.1779779370000005
55902,8.215473992,8.057769723,8.318739209,8.324288197000001,8.243759049,8.561834556
529,9.437534184,9.206121194,9.356327261,9.33249715,9.855744417,9.996187901
1327,12.73001076,12.85029022,12.89786727,12.66077463,12.95046887,12.75057176
1349,10.68791734,10.76157026,10.64985866,10.55984703,10.56064397,10.50290221
6569,4.9194881939999995,4.260175423,4.347467415,4.255813841,4.358753747,4.481133442
3620,6.194859035,6.661207928,5.067518894,5.6350705560000005,5.317446605,5.332398598
5538,11.16236943,11.05058325,11.20520275,10.45225734,11.12808676,11.23825151
26061,7.460090158,7.685048642999999,7.481737386,7.114638986,7.677618231,7.269190008
117248,5.9962229,5.311468832,7.678060819,5.980473989,5.3402746489999995,6.563407400000001
6533,9.848810962,9.634556184,10.25051555,9.218623369,8.870741702,9.679735112000001
4245,8.49491211,7.560403119,8.191337983,7.641971483,8.402459829,7.724415818
9945,10.12233497,9.819358802,9.862268753,9.781275123,9.425577186,8.044145132999999
8639,5.793757864,6.076579572000001,5.7064940879999995,5.185539481,4.607138356,5.1737735439999994
47,9.417326992000001,10.05415134,10.16896628,9.753408059,10.56696286,9.834041013
314,4.342767895,4.288867086000001,4.243386269,4.111419955,4.007296128,4.153502559
2538,4.680707391,4.380473437,4.75195454,5.263576402,4.746492466,4.960535925
4695,9.579512866,9.881633597,10.00141351,9.518277969,9.878210489,10.06686027
765,4.858149243,4.445942716,4.81607597,4.797019566,4.325135713,4.954057103999999
1160,5.689329382,6.198353872,6.020092732999999,6.0700908039999995,7.5386663689999995,6.953957862
10948,5.186591111,5.329578863,5.212765253,5.251385418,5.557742697999999,5.547635542999999
5160,8.993453622999999,9.782721321,9.556642002,9.296741655,9.855744417,9.349159075
64087,8.360600059,8.719888886,8.348859602000001,8.720662671,8.96318515,8.411567639
22856,9.62734549,10.10268544,9.446311528999999,9.564687682,10.43436202,9.58137192
2643,8.861182051,8.057269183999999,8.116665486,7.677035015,8.358675051,6.568735622999999
6538,4.894036354,4.984005436,4.904551654,4.680197327,4.730969918,4.854339909
51478,4.533627017,3.723165644,4.061906809,4.270730732,4.329771246,4.675983651
51540,5.37613526,4.894416546,5.286917766,5.089372105,5.367071291,5.380568821000001
51805,5.679182342000001,6.131796546,6.183121742000001,5.984290318999999,6.0793645220000005,6.181545586
1644,4.2829912939999994,4.970907939,3.8937419460000005,3.865298309,4.394756386,4.970728183
55065,3.713976104,3.329433365,3.945692935,3.7644805669999997,3.465678503,3.685643336
3000,5.187886478999999,5.359969465,5.175721081,5.150019198,4.92406557,5.418298365
57127,5.536646791,5.468147847999999,5.2007372489999995,5.253050266,5.195129235,5.757193628
480,3.378769825,3.4950256910000004,3.2539037389999996,3.63682818,3.364042607,3.320326329
91703,4.052427158,3.556524215,3.893968908,3.8520897960000005,3.6566138969999997,4.089604865
222,4.046155869,3.960046376,3.720756396,4.3707875430000005,3.579299215,3.989596657
51526,6.967115714,6.886481943,7.148765307000001,6.628866942,6.300022371,7.048532396000001
29958,4.668880967,4.45028987,4.263094768999999,4.649387287,5.220188407,4.959212029
8170,5.935208995,5.4768959420000005,5.197227224,5.541164277000001,5.272088163,5.707559586
5145,4.339239506,4.575676281000001,3.78982506,4.413322694,4.377560664,4.517028028
10400,7.30109604,7.451942963,7.185200577000001,6.766294683,6.880655459,7.486528974
5287,8.198312405,8.120111536,7.836969583999999,8.487343445,8.177031186,8.251245382
1118,4.421074272,4.437207385,4.323831726,4.37288729,4.17568236,4.347542384
5158,4.203682043,4.377838391,4.368912769,3.9346850669999998,4.192179813,4.400813776000001
55748,9.768986309,9.976217834,9.659406059,9.282359197,10.24688359,9.352388329
66035,4.7102324289999995,4.925677988,4.846746051,4.835210877,5.093780068,5.436625341
51520,10.00986888,10.31007446,10.48974817,9.721260583,10.07423595,9.958259919
3612,9.673414789,10.29028095,10.23223531,9.95692101,9.86971441,9.464032094
759,6.530906755,6.126828051,8.042379892000001,6.304467525,5.7380154370000005,6.168125495
272,7.775341877000001,7.617691412,7.593325344,6.847768976,7.809565557000001,8.062487055
3295,10.160722900000001,10.43861485,10.3333624,10.258546,10.92621375,10.22520433
27159,4.320722445,3.9868471810000004,3.805329123,4.071732488,3.7769264689999997,4.176823691
3158,4.739508966,4.55531128,4.553281395,4.765943363,4.894276349,5.241434835
10390,7.450351469,7.405968959,7.64471238,7.1725609210000005,7.614669397,7.245413407000001
54407,12.34748929,12.63784218,12.81783871,12.40288985,12.24362547,12.14580236
129607,8.141178707,9.262532446,8.678558367,8.016835841,7.965456515,7.936622987000001
10599,3.6527296280000003,3.698180362,3.5826588839999998,3.5674402260000004,3.4297867689999997,3.633644597
53,8.096268318,6.597950324,7.409545004,7.52946217,7.823017502999999,7.870185289
9415,5.994796125,5.631900827000001,5.711737091,6.18687836,6.031710403,5.686680094
55312,9.861890372000001,10.51558438,9.544130503,9.296414179,9.873041062999999,9.935622097000001
29968,4.220257124,6.517335234,3.873171813,3.9516994619999997,4.758974072,4.699829698
10993,5.233830781,4.845911685,5.391728157999999,5.043392951,4.871902883,5.0895053489999995
948,6.14733805,6.333122642,6.689213392,4.505651623,4.050678614,4.2511355260000006
4907,8.161733337000001,9.631307678999999,8.551890591,8.293855764,8.505805196,8.261667127
517,9.763145551000001,10.12342685,10.18941713,9.946834731000001,9.758656463,10.42507773
27165,4.476638423,4.463504738999999,5.208845629,4.488322225,4.249860919,5.601858023999999
5959,7.154982057000001,7.116907922999999,6.3360626060000005,6.306445612,6.630490505,6.859883583999999
2583,4.724681482,4.634752716,4.362084596,4.636536815,4.536327743,4.81068436
6610,5.139827606,5.397707649,5.371530305,5.498291403,5.58550027,5.71896064
2799,11.92563986,12.00470163,11.72708156,11.46792633,11.59737556,11.60371926
53630,3.636651777,3.5772493589999996,3.606236719,3.477879732,3.4755379889999998,3.5398784780000003
6553,4.692227994,4.747790518,4.8735819000000005,4.711004912,4.66536407,4.7720187130000005
2752,12.77105357,13.02270801,13.123557,12.55005425,12.76094728,12.64795392
5279,8.711813572,9.389943734,9.377438691,9.094673311000001,9.580395462,9.290963045
80704,4.717548407,4.579424621,4.630572974,5.897377951,5.446919668,4.633783615
1593,8.143427233999999,7.267849599,7.783373087,7.01908227,7.3349669760000005,7.531949578
1329,10.83213904,11.01842534,11.13997505,10.88695698,10.91291169,10.99769178
160428,2.7953024889999996,3.366307023,3.0453187789999996,2.9092141660000004,2.76974999,2.995954445
8803,9.038048185,9.540425252999999,9.310909805,8.686171959,9.275934151,8.779795147
83852,6.467292509,7.806099141,7.6468452860000005,7.672138177999999,6.830263637000001,7.2819782260000006
55501,6.476709896,5.42390955,6.154563966,6.5701385189999995,6.031752376,6.197729193
1607,2.654491111,3.131953275,2.790733499,2.823628846,2.8353076089999996,3.261195354
4711,10.82549212,10.96668734,11.01562576,10.729322300000002,10.7692737,10.69742779
11227,5.8766829739999995,5.538111146,5.7101360560000005,5.888043962,5.492193606,5.8332735079999996
9394,6.160269271000001,6.835750412,6.137367492,6.673046846,7.524803007999999,7.335682146
2572,4.444561118,4.714832708,4.272004813,4.647754989,4.345911006000001,5.071737116
29988,5.630076601,4.92840101,5.405568462000001,5.669900031,5.693273945,5.629569088999999
229,4.970612224,4.835523944,4.627333175,4.881530184,4.8049209,4.967533878999999
2356,6.722336105,6.580040445,6.605922037999999,6.878627309,6.702930226,6.90077582
570,4.707278092,4.298079535,4.4230648310000005,4.71985614,4.642851128999999,4.495325388
9550,10.30143019,10.3686049,10.51438068,10.3628383,10.31895995,10.67574485
8818,6.299313411,6.214130752999999,6.581192751000001,6.602471187000001,6.813973988,6.798895179
5168,8.24672567,6.716903854,8.26883216,7.452753622,6.4740480179999995,5.799678162
9380,8.16283827,8.618911546,8.348264689,8.673009153999999,8.831119791,9.313307199
219,4.464024883,4.355388382,5.007473421,4.7791483239999994,4.532005582,4.857679976
2766,7.462599085,7.535489236,7.912196787999999,7.762007944,7.012714896,7.942548909
10864,4.782193055,5.3841965720000005,4.818483626,5.098266299,4.939488762,5.308953127
11309,7.491687281,5.818836629,6.943986152000001,5.830280461,6.46001671,5.98957924
8836,7.856234869,7.463797982999999,7.845816135,8.026857618,8.31774805,7.044100622
2542,6.836074087,6.798534906,7.047100172,6.799625401,6.863272265,7.143390087999999
3706,3.825771301,3.4786198269999997,3.791834065,3.751890224,3.8162346539999996,3.898179257
5330,7.620526577000001,6.5787364,6.70654471,6.703240393,6.789573289,6.761625773
53905,4.471001416,3.990545985,4.213687465,4.0722997030000005,4.272451151,4.005122426000001
9153,3.976416444,3.79675946,3.8495117260000002,3.9567682580000003,4.0992945480000005,3.9684107539999998
64220,5.559474207,4.785320663,5.06248936,5.773941011000001,5.438424768,5.337224567
1588,5.722548766,5.9675156760000005,4.345733559,5.4905204,5.713140996,4.873874508
1629,11.54436584,11.81880102,11.72585472,11.41136947,11.5385684,11.49107936
3032,11.12898185,11.35396483,11.3530515,10.99173547,11.50055115,11.1151485
3795,6.127283876,5.797808675,6.09934347,5.682530356,6.1380118889999995,5.98733129
109,5.325156649,5.289387678,5.399899499,5.388570436,4.590813617,5.178997179
1545,8.339766659,7.060425396,8.153598506,6.018056629,6.872932616,5.72147527
8884,6.575202518999999,6.366901083999999,6.254499712,6.41411118,6.761159652000001,6.405389801
64240,3.385528283,3.47244627,3.0706775060000004,2.845696048,2.925621514,3.34725769
6519,3.947815766,3.960035809,3.595342497,3.91648893,3.542494335,3.433434037
1559,5.890706755,6.112443485,5.701824229,5.766589549,5.715044023,5.884288712000001
1558,3.0267631039999996,3.297054943,3.370870543,2.989979716,2.827113105,3.1295670639999997
9023,5.595516032000001,3.648682598,4.651819843999999,3.340141744,3.928955528,3.926853095
953,7.602849111,5.715490127000001,6.929587874,5.435329941,5.735527178,5.264370361
51196,7.651130892,8.690341806000001,7.937813707999999,8.679834385,8.800185953,8.581568637
5950,6.411226104,5.043785515,7.012998116,5.80524599,4.654695252,4.59303262
316,8.890534917,8.424287383,9.384660152999999,9.263119565,8.059980176,8.332095967999999
471,8.728256245,8.880858592000001,8.813437319,8.55229112,8.864363274,8.613953872
130752,5.148442822,5.9721549220000005,6.185617717,5.895660722000001,6.0816648870000005,5.775787455
3417,11.17360019,10.8585121,11.00277752,10.75715936,11.04953395,10.88907191
30061,12.39716413,12.91197737,12.90704913,12.09697502,11.8892178,12.431504400000001
26035,6.519720116,6.594980854,6.595822795,6.391625411000001,6.572175756,6.468594582000001
60490,5.661933603,5.740291331,5.382170038,5.335803793999999,5.445979932,5.9288879329999995
64579,4.475807372,4.418961027,4.411077513,3.987295063,4.0368441939999995,4.339638625
84803,5.968506866,6.054665592999999,5.839888198,4.941781218,5.162933568,6.114352461
8654,7.1960641889999994,6.640075565,6.681721027999999,6.811041694,6.591372222,6.687504447999999
27068,9.197284287999999,8.995205122,9.586338346,9.053487564,8.865495487999999,8.760749476
3033,9.402827407,9.856139807,9.620837486000001,9.057943607999999,9.022547538,9.460540129
9061,10.49772159,10.28491154,10.5764373,10.16299014,10.60718662,10.32386974
5149,3.362657238,3.6453142610000002,3.1734585230000003,3.219848339,3.19070612,3.375685373
84920,4.16670357,3.66417788,4.226643619,4.356229512,4.437611839,3.794879473
5288,3.8762754580000003,3.787063232,3.692409516,3.616174098,3.231693225,3.6697325789999997
89869,3.4157607989999996,3.25789296,3.353184487,3.2807623980000002,3.184738111,3.2798557930000003
53919,3.014930394,2.931766988,2.83519297,3.178956625,3.096339059,2.9835193510000004
55500,8.895099792,9.546876385,9.784328017,9.430171447000001,8.985361854,8.58680906
4704,9.027787462000001,8.771279594,8.670446203,8.892389098999999,9.342089156,8.898826833
55089,2.7727358289999997,2.809967528,2.7410889210000002,2.986364828,2.822975599,2.7383612760000005
121278,2.990637731,2.7250107889999997,2.391852675,2.863485078,2.6834529,2.957515447
144193,5.21096062,5.111575993,4.160580749,4.661640603,4.91669877,3.9277580619999997
121260,9.206723517,8.959683395,9.072314209,8.812941452,8.493514628,8.269851219
113675,5.529085315,5.309704208,5.61194066,5.97389276,6.273761743,5.841191527
6541,8.05658395,8.414817768999999,7.871411621,7.8539200639999995,9.048766716,8.38824602
6821,7.214756567999999,7.869233156,7.44355593,7.273313632000001,7.646738997000001,7.5793488710000005
8608,5.120122793,4.849155494,4.741804073,5.111718476,4.762935808,5.011257068
11226,5.267604111,5.2507815760000005,5.026294391,5.407871288,4.740708465,5.018107724
51380,6.82777224,6.981677951,7.517186866,7.691100393999999,6.5890966,7.023623263999999
2098,11.22837415,11.80363752,11.8179495,10.84676239,11.21462,11.43970465
145226,4.793757394,4.494804557,4.7645343769999995,4.633967895,4.672408545,4.7926926
122481,6.070851333999999,5.895966539,5.561213303,5.749115219,5.530037448,6.148457388
123041,4.107532009,3.7611722210000003,3.4458602660000004,3.881801406,3.603534397,4.174592505
9990,9.315352531,9.236160767000001,9.606213773,8.968696944,8.940177687,8.99150243
6652,4.586633796,4.521978873,4.074344078,4.3972806669999995,4.18467301,4.510712502
50506,4.370434793,4.146324818,4.196630938,4.017871283,4.140953794,3.9684107539999998
11001,3.995137213,3.872493022,3.727266475,4.079160644,4.443958381,4.074582018
3067,5.045309129,3.48676322,4.408820007,4.905039553,4.668063833,4.463927076
9245,5.312794223,4.895930087,4.788863005,4.796144732,4.3757773339999995,4.600379605
2108,8.821497985,8.740300629,9.048106537999999,8.845744005,9.49003461,9.071528653
4123,5.141916711,4.992933809,5.164497445,4.95895194,5.0117152769999995,5.23602116
1583,4.828559427,4.964801144,4.848298898,4.666403514,4.495213515,6.545055557
1543,3.978554224,3.986157683,3.607696975,3.877653809,3.403429221,3.8562909469999997
1544,6.031447052000001,6.266806241,6.159087971,6.100798838999999,5.492805116,6.264835418
23478,12.20359516,12.47562254,12.61808313,12.361195,13.01312783,12.58358487
6524,6.024747597,5.709133667000001,5.673466102999999,5.917932457,5.683054467000001,5.8164791870000006
7385,10.57378669,11.02221467,11.07792656,11.00061266,10.99239332,11.05578391
10164,6.3326460860000005,5.708574467,6.003651798,6.495412699,6.095614306,5.648248845
4716,9.116173692,8.844655835,8.994232444,8.872590995,8.331275745,8.873343217999999
2588,7.2830256239999995,7.153071071,7.296305381,7.14818259,6.854272985,7.199311015
92579,7.69512268,7.646435789,7.282269619,8.006868116,8.104325093,7.844323615
3613,6.42086331,6.412414478,6.168638632,6.059306587000001,6.185104287000001,6.374203958
2589,10.12029743,10.03402375,10.06885492,10.89689009,10.17529795,9.374641255
6563,6.127197133999999,4.051502419,6.8207585129999995,5.0505287039999995,3.036258624,3.470192216
284111,4.373668652,4.710267428,3.847325285,4.3606733989999995,3.8516243980000002,4.490661069
112483,9.63806454,10.37059735,10.09416583,9.964366998,9.947078092,10.78225477
23533,5.346865356,5.540730914,5.582031432000001,5.407454212999999,5.211814677,5.6602824
9123,8.317123319,6.709549107000001,7.406165339,7.060074658,7.289505186,6.957768027
51529,9.504268651,9.715071204,9.761161768,9.530517419,9.965144564,9.668704282
5409,5.032466929,4.660810074,4.732918896,4.667816096,5.0893705680000005,5.124971631
8612,4.2179420169999995,5.326880817,4.43287684,5.385928363,5.464582274,5.060197678
5211,6.6878239,6.795563212,7.114210899,6.601947975,7.2950734189999995,6.9287256489999995
641649,5.709309877999999,5.87796884,5.892763986,6.170171047,5.612496889,5.598963114
6647,11.3794285,11.82056339,11.74129843,11.45700038,11.94341711,12.19074717
6531,5.691045997000001,5.612776437000001,5.693320097999999,5.513362232,5.1148561610000005,5.692788222999999
6518,7.21678584,6.353475861000001,6.335374226,6.2691559329999995,6.76967944,6.461699151
5226,6.802298225,6.291298058,6.168752027000001,6.501511044,7.0260622889999995,6.319045977999999
10026,7.748083482,7.911053301,7.59885847,7.736439239,7.834481402000001,7.874082839
113451,6.251654379,6.207602887999999,5.888990979,6.370991882999999,6.168739825,6.564010153
481,11.25446185,11.28723595,11.73916989,10.91257322,12.4206895,11.98114671
29922,9.916940736,8.593740044,9.819732772,9.18942938,9.281737069,9.67300959
7371,5.743559662999999,5.635841587000001,5.693176478,5.727469217,6.443938608,5.09658944
4259,10.33634859,10.61838439,10.91420444,10.35215833,10.91099216,10.64789593
55811,3.694725425,3.7846732000000003,3.585518307,3.771015958,3.623814938,3.800014814
5498,6.43033844,6.80127469,7.225219871,6.955888402,6.760128312000001,7.128087152000001
6391,5.537399862000001,5.806670598999999,5.197722821,5.7370273329999995,5.539612692,5.530872319
93183,7.292916233,7.703652555,7.140088131000001,7.1571485720000005,8.321761871,7.752862123
58497,7.926792282999999,8.735682051,8.722126613,8.361104597,8.864821448999999,9.292792002
9869,7.2020448770000005,7.326503426,7.4498606689999995,7.51606557,7.500674722,7.772197274
5298,8.474686493,9.031897642,8.754302962,8.770139273,9.075203044,9.44386513
8394,7.429149582999999,7.52455914,7.327611927,7.634141992000001,7.448673893,7.452698697000001
11000,6.030291507,5.955130062,5.703593956000001,5.80056805,5.284698415,5.677907759
5313,3.9927621889999996,3.5321181680000002,3.722476484,4.325709133,3.9627222810000005,4.210267602
2590,8.728207949,9.605199004,8.879165613,9.072898826,9.495106148,9.605816716
52,9.444796255,9.654331457,10.01274735,9.527898562999999,9.870881203,9.653394211
8560,10.67174802,11.18308603,11.06156629,10.29342447,10.84235501,9.960963733
3707,5.6372501029999995,5.785607841,6.136420039,5.573186151,5.8241383010000005,6.429517652
2987,8.69152201,8.675888119,9.69232624,8.900433892999999,9.039735645,8.93026437
129642,6.970166752000001,7.028105162,6.969566321,7.058884252,6.631188702999999,7.222223415
29920,6.147827348,5.310957882,5.596367927,6.642716915,7.330776252000001,7.6617357329999995
55224,4.900399727,5.528033405,5.490054506,5.4779559220000005,5.326770905,5.6529523489999995
245973,5.448045381,5.503514629,6.463023172000001,6.170171047,5.7946404639999995,6.701388307999999
64241,3.647886572,3.653318575,3.732796937,3.62396853,3.656206454,3.8180999489999996
6574,8.257720167999999,8.056244671,8.078120743,8.434799919,8.765355047,7.493542705
114805,4.014489641,4.384744905,4.317144637,4.749982706,4.805657108,4.432865533
29926,6.440383152000001,6.023668344,6.2565005739999995,6.8264676479999995,6.313904767,6.209413382
115286,7.784562019,7.409413351,8.107311859,7.940864557,7.600829407999999,8.36834757
10840,5.860256961,6.075323675,6.155799513,5.945131622000001,5.640407154,6.338554263
1609,7.529370298,7.157111542999999,7.191266197999999,7.105328469,7.352875192999999,7.577745775
10861,4.417597959,4.328339667,3.943072312,4.312002847,4.238237216,4.359956193
79966,9.211075746,11.32651643,9.104484847,9.683892089,10.86108077,11.078014
2638,3.264973027,3.0589249080000003,3.2387109639999996,3.307254988,2.775319397,3.374691843
80854,8.54327868,8.733913479,8.554867824,8.480046501,8.574515551000001,8.448058996
4726,11.04788401,11.04198261,11.25427033,10.94078509,11.57279774,11.32839224
6715,7.554204805,7.573913817999999,7.974089172,7.215024647999999,7.375005804,7.211332898999999
5295,9.270826106,9.704976582999999,10.50318307,9.44885249,8.428682082,9.065032204
635,4.865903482,4.218787744,4.364415717,4.206089272,4.146277071,4.449310835
10050,5.340847966,4.583698826,4.972411803,4.939478248,4.979051721,5.141030698
7941,5.994596921,4.81811242,5.169579257,4.5442452719999995,4.732404883,4.127816664
4594,9.431724159,10.06220771,10.10630237,9.637874116,9.744379192,9.373855932
54511,4.2668046980000005,4.312368674,4.465652822,4.4653232869999995,4.375487954,4.377373259
51557,3.054808204,3.3889254710000003,3.00466484,2.837960717,3.090801579,3.0953019339999996
51302,7.318890596,7.945980736,7.250834103,7.966738235,7.906563848999999,7.635634351
154091,5.5391625179999995,6.0211263420000005,5.922335059,6.8579309539999995,4.9129504960000006,5.485566887999999
6581,2.499090282,2.8935509980000003,2.616241191,2.7623922660000004,3.219606803,2.987952897
4191,10.47250256,10.81190249,10.97395328,10.23444698,10.74727678,10.61283475
5723,5.498402521,5.575523947000001,5.254453911000001,5.462257538999999,5.5357000339999995,5.846449872000001
57393,3.630991022,3.9759152839999996,3.842495809,3.969138225,3.355794442,4.3127742389999995
6567,5.187886478999999,4.858400355,4.992827693,5.650582032000001,5.070521477,5.624561762999999
56548,4.941402434,5.39767572,4.867878528,4.801455063,4.539045589,5.737806467
54539,9.391584397,9.035845703,9.321701241,9.28686813,9.282559763,9.695294149
10682,6.655856097000001,6.643159756,6.535153576,6.902344868999999,7.08025809,6.671917323
5631,8.61146835,8.638715562,8.763661865,8.399525439,8.842321301,8.660592017
50814,7.110621067,7.16792359,7.1040017220000005,7.4046983310000005,7.2819783970000005,6.986384215
55790,10.04341713,10.39313885,10.06627165,9.49061014,8.31303425,8.983914239
526,9.065715571,8.412724789,8.704020601,8.861771229,9.362849784,8.76709298
11212,9.232849279,9.615300881,9.646931536,9.521303016000001,9.658399955,9.870961262
137872,7.194188939,7.428628992999999,7.644750794,7.442214249,7.352214967999999,7.352132538999999
115111,2.4067543590000002,2.6860044889999997,2.586664438,2.795312201,2.333465472,2.8030909630000003
245972,6.344080174,5.876149829,6.401865749,6.84134443,6.78121045,6.163199177
1807,7.823671145,7.182457825,7.420931284,8.350751593,4.643696418999999,4.671722368
4715,10.156973800000001,10.2251454,10.54505639,10.20471012,10.58534222,10.32132091
93100,6.974543709,6.49414651,7.285523499,6.782329811,6.41315258,6.956807101
50808,10.19429556,10.57097738,10.54699483,10.2708519,10.52074284,10.10984429
549,8.870531109,9.108880284,9.020688639,9.102636667999999,9.088828439,8.756562338
7357,9.611815191,9.072556047,8.776801742,9.703309933,9.92284349,9.269927337999999
210,7.119572255,7.7227394920000005,7.528836856,7.70411458,7.386858157000001,7.682765955
26301,6.351976649,5.893901927999999,6.292774591000001,6.340026518999999,6.074943961000001,6.245554727999999
80142,6.568520246,6.4152596520000005,6.362955485,6.782329811,7.000458726000001,6.9065104139999995
9536,5.436249596000001,4.976555212,5.411497914,5.1596761319999995,5.507119839,5.399305629
91734,4.686538634,4.831082403,4.8663728719999995,4.846429515,4.927646305,5.042493728999999
56623,7.871356652,8.086468584,7.635083229,7.889537605,7.068530012999999,8.102099203
2746,7.64443852,7.495190564,8.010955938,7.160941707999999,8.028758268999999,7.142980088
1586,4.066300249,4.911927186000001,3.908550383,4.324792198,4.252353646,4.337263749
159963,2.838767215,2.850203698,2.754308589,2.8127087260000003,3.2561172739999997,2.7850492260000004
8525,4.733270997,3.9075378489999997,4.547211399,4.210428485,4.503266289,4.560819821
8501,5.7281485729999995,5.626986192,6.026020867000001,5.677630613,5.321174984,5.782654249
60496,9.938418132999999,10.53577378,10.9195668,10.59712139,10.57397773,9.774201963
51524,7.742982414,7.637681367999999,7.915883077,7.969780092000001,7.835363586000001,7.567158466
3992,6.9628306879999995,7.0556309960000005,7.663328301,7.609266859,7.874754873,7.111805952999999
9651,5.1028943589999995,4.85079583,4.953077856,4.990853075,4.90367132,5.26065134
26229,5.9075885999999995,5.923186301,5.866239744,5.953172755,5.899300565,6.37130127
5331,5.822601036,5.67687942,5.705281503999999,5.7164714210000005,5.739277081,6.141939431
7108,6.266373907,6.037627401,5.915293900000001,6.360405977,6.145920806,6.573034239
3176,10.45832539,10.62635857,10.73441849,9.515534318,9.603918313,10.23283728
84735,4.275602767,3.931880815,4.055251286,4.13434216,3.671084635,4.23591638
1737,6.5678285999999995,6.579339482999999,6.452352066,6.56495556,6.820215907000001,6.20835205
5805,8.600910305,8.347955235,8.396909257999999,8.821892673999999,9.370927122000001,8.165850948
5305,9.195239616,9.081397674,9.802379747,8.533146667,8.740059686,8.098079124
84076,2.93604256,3.1453498910000004,3.022212117,3.04456203,2.78984666,3.037542515
23657,5.909005411,7.642731502,8.661489838,6.117757735,6.011767613,8.674378379
54995,7.825128122000001,7.7980683729999996,8.396909257999999,8.208078139,8.625672016000001,8.320179835
55293,7.11044484,7.886098896,7.458736163999999,7.308050062,6.774842595,6.9290361460000005
253430,5.351988803,6.441429358,6.123411981,5.568085278,5.622980645,5.218320573
4143,5.452558327999999,4.990278581,5.103776096,5.413640365,5.212576942,5.230505001
114134,6.637584726,7.477955768999999,7.5939386110000004,6.9280035589999995,6.722229046,7.879523344
2132,7.6486574460000005,7.754924272999999,7.593171439,8.138240283,8.142844565,8.061075172
4718,7.640920556,7.429831838999999,7.8850200489999995,8.077057329,7.890191537000001,8.216270737
10873,6.0522345060000005,6.173429611,6.8524269989999995,7.000958952,6.950769424,7.24313768
127124,3.3483530960000003,3.3149675010000004,3.0848284319999997,3.3075846269999998,3.08518821,3.297067557
27034,5.70265392,6.043556194,6.162586233,6.346249356,6.489789117999999,6.60130723
5860,7.891557869,8.313483782,8.586409417999999,8.224272795,8.272017132,8.500937076
166785,6.294710788,6.447190619,6.322646837000001,6.691362784,5.841630137999999,6.012203324
5281,6.7260107410000005,6.7503704120000005,6.646508206,6.796579953999999,6.728595245,6.950247893999999
3628,8.351585649,8.680357611,7.980068456000001,8.19204094,9.438384142,8.548958818
2180,10.23187269,9.191251199999998,9.830165877999999,9.35174719,9.592127901,8.913102791
291,7.74855316,7.956592371,7.99450536,8.048099272,8.491893668,7.980604268
6999,5.840374924,3.677017476,4.006153556,4.317227731,5.95754211,4.997242968
4249,9.079911337999999,9.006408979,9.004624243,8.790691091000001,9.365266344,8.939562177
498,12.72915821,12.96483251,12.92253341,12.67957231,13.19408074,12.80874
57818,5.262837209,5.4045594679999995,5.169512226,4.926227174,5.021649568,5.168967187
5140,5.328110605,4.799399173,5.015948406000001,5.3841760270000005,5.1421855160000005,5.152347075
2977,4.844481458,4.970665998,4.801516051,4.522774987,4.74083921,4.788726813999999
79723,6.820948187000001,6.379572286,6.714872943,6.762281324,6.991683977,7.035402628
55301,5.166951312,4.650085601000001,4.66959232,4.8159275169999995,4.719132028,4.7828148630000005
5213,10.237630000000001,10.44069443,10.1341881,10.00693119,9.988859087,10.27905159
53354,4.646567515,5.336576043,5.1915190639999995,5.654953236,6.334252159,5.540788603999999
9453,8.416761037999999,8.81436529,8.692780022,8.707251238,8.591876841,8.697780377
5352,9.254669398999999,10.19851054,10.56394449,10.85370732,10.36703045,9.155866704
130013,3.478993895,3.575543178,3.7363415989999997,3.7409513619999997,3.398315652,3.374691843
9481,8.532163931,9.370095894,9.343861436000001,9.211607026,8.172123442,7.893877699
22934,8.445475711,8.342272203,8.842309917,8.210379538,8.837607597,8.362951763
8526,5.395213898,5.743124925,5.771008861,5.761183009,5.115044742,5.094141689
9653,8.742649235,8.885591392,9.314168459,9.753648767,8.86890738,8.696625005
9955,4.66008225,6.26623525,6.488527177999999,5.311184645,5.31454297,7.1585779579999995
125206,5.072437021,4.495010778999999,4.972080571,4.900068008,5.138371789,4.935448647
26289,4.120101827,5.160728851,4.321922009,4.22025214,4.9070416660000005,5.636068636
5169,6.020346394,5.4832590979999996,5.534945185,5.747580612,5.768106308999999,5.98512567
518,10.02204063,9.661338817,10.20911124,9.76751528,10.077886099999999,9.871218427
5137,5.140326491000001,5.251899004,5.255520616,5.81905026,4.944527404,5.251320954
522,11.36106806,11.66062944,11.7122843,11.31266015,11.68853357,11.57377263
84532,6.7447739470000005,6.71564957,6.572470689,6.6963099129999994,6.495273882,7.288303355
528,7.56488327,7.764943983999999,7.683231695,7.94934509,7.778212296,7.000732674
55326,7.914648495,8.594509492,7.6000449670000005,7.946069733,9.004980118999999,7.600213974
55361,6.667909335,5.8798867,6.984736912000001,6.39984576,7.356785705,6.852581132999999
1622,11.38905915,11.15476147,11.33861154,11.03092667,11.48199123,10.94607486
